#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2018,01:00:00,1.199785
2,01.01.2018,02:00:00,1.199785
3,01.01.2018,03:00:00,1.20075
4,01.01.2018,04:00:00,NA
5,01.01.2018,05:00:00,NA
6,01.01.2018,06:00:00,NA
7,01.01.2018,07:00:00,1.20085
8,01.01.2018,08:00:00,1.20045
9,01.01.2018,09:00:00,NA
10,01.01.2018,10:00:00,1.1999
11,01.01.2018,11:00:00,1.19995
12,01.01.2018,12:00:00,NA
13,01.01.2018,13:00:00,1.20005
14,01.01.2018,14:00:00,1.2003
15,01.01.2018,15:00:00,NA
16,01.01.2018,16:00:00,NA
17,01.01.2018,17:00:00,1.20005
18,01.01.2018,18:00:00,1.20025
19,01.01.2018,19:00:00,1.20135
20,01.01.2018,20:00:00,1.200455
21,01.01.2018,21:00:00,1.20005
22,01.01.2018,22:00:00,1.20055
23,01.01.2018,23:00:00,1.20147
24,02.01.2018,00:00:00,1.20108
25,02.01.2018,01:00:00,1.201615
26,02.01.2018,02:00:00,1.201565
27,02.01.2018,03:00:00,1.200955
28,02.01.2018,04:00:00,1.201195
29,02.01.2018,05:00:00,1.20174
30,02.01.2018,06:00:00,1.20246
31,02.01.2018,07:00:00,1.202865
32,02.01.2018,08:00:00,1.203625
33,02.01.2018,09:00:00,1.204505
34,02.01.2018,10:00:00,1.207055
35,02.01.2018,11:00:00,1.20686
36,02.01.2018,12:00:00,1.205945
37,02.01.2018,13:00:00,1.20628
38,02.01.2018,14:00:00,1.20575
39,02.01.2018,15:00:00,1.20388
40,02.01.2018,16:00:00,1.20446
41,02.01.2018,17:00:00,1.204925
42,02.01.2018,18:00:00,1.20448
43,02.01.2018,19:00:00,1.204445
44,02.01.2018,20:00:00,1.20535
45,02.01.2018,21:00:00,1.20593
46,02.01.2018,22:00:00,1.205835
47,02.01.2018,23:00:00,1.20576
48,03.01.2018,00:00:00,1.206175
49,03.01.2018,01:00:00,1.205925
50,03.01.2018,02:00:00,1.20531
51,03.01.2018,03:00:00,1.20425
52,03.01.2018,04:00:00,1.204685
53,03.01.2018,05:00:00,1.205095
54,03.01.2018,06:00:00,1.20583
55,03.01.2018,07:00:00,1.204505
56,03.01.2018,08:00:00,1.203925
57,03.01.2018,09:00:00,1.204265
58,03.01.2018,10:00:00,1.203825
59,03.01.2018,11:00:00,1.201775
60,03.01.2018,12:00:00,1.201515
61,03.01.2018,13:00:00,1.202325
62,03.01.2018,14:00:00,1.203285
63,03.01.2018,15:00:00,1.20171
64,03.01.2018,16:00:00,1.202365
65,03.01.2018,17:00:00,1.20299
66,03.01.2018,18:00:00,1.20273
67,03.01.2018,19:00:00,1.202795
68,03.01.2018,20:00:00,1.201645
69,03.01.2018,21:00:00,1.20125
70,03.01.2018,22:00:00,1.20144
71,03.01.2018,23:00:00,1.20111
72,04.01.2018,00:00:00,1.20108
73,04.01.2018,01:00:00,1.200995
74,04.01.2018,02:00:00,1.200785
75,04.01.2018,03:00:00,1.20179
76,04.01.2018,04:00:00,1.201465
77,04.01.2018,05:00:00,1.201785
78,04.01.2018,06:00:00,1.201915
79,04.01.2018,07:00:00,1.202795
80,04.01.2018,08:00:00,1.202845
81,04.01.2018,09:00:00,1.202565
82,04.01.2018,10:00:00,1.204335
83,04.01.2018,11:00:00,1.20514
84,04.01.2018,12:00:00,1.206225
85,04.01.2018,13:00:00,1.207065
86,04.01.2018,14:00:00,1.206275
87,04.01.2018,15:00:00,1.20823
88,04.01.2018,16:00:00,1.20743
89,04.01.2018,17:00:00,1.206325
90,04.01.2018,18:00:00,1.207445
91,04.01.2018,19:00:00,1.206485
92,04.01.2018,20:00:00,1.207165
93,04.01.2018,21:00:00,1.20686
94,04.01.2018,22:00:00,1.206845
95,04.01.2018,23:00:00,1.20716
96,05.01.2018,00:00:00,1.206645
97,05.01.2018,01:00:00,1.20775
98,05.01.2018,02:00:00,1.207225
99,05.01.2018,03:00:00,1.207105
