#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,-5.6,-2.9,0.0,1014.0,1.0,0.0,1001.0,0.0,100.0,0.0,82.0,8.2,13.0,246.0,246.0,SW,SW,-10.2,0.0,snow
2,2003-01-01 01:00,-5.5,-2.7,0.0,1014.3,1.0,0.1,1001.3,0.0,100.0,0.1,81.0,8.7,13.8,246.0,246.0,SW,SW,-10.1,0.0,snow
3,2003-01-01 02:00,-7.2,-4.4,0.0,1015.2,1.0,0.2,1002.2,0.0,100.0,0.2,81.0,9.0,14.1,245.0,244.0,SW,SW,-12.5,0.0,snow
4,2003-01-01 03:00,-6.9,-4.3,0.0,1016.0,1.0,0.3,1002.9,0.0,100.0,0.3,82.0,8.7,13.7,243.0,243.0,SW,SW,-12.3,0.0,snow
5,2003-01-01 04:00,-6.6,-4.1,0.0,1016.8,1.0,0.4,1003.7,0.0,100.0,0.4,82.0,8.8,13.8,241.0,241.0,SW,SW,-12.0,0.0,snow
6,2003-01-01 05:00,-7.6,-5.3,0.0,1017.2,1.0,0.4,1004.0,0.0,100.0,0.4,84.0,8.4,13.2,240.0,240.0,SW,SW,-13.5,0.0,snow
7,2003-01-01 06:00,-7.1,-5.3,0.0,1018.4,1.0,0.5,1005.2,0.0,100.0,0.5,87.0,8.3,12.9,239.0,239.0,SW,SW,-13.3,0.0,snow
8,2003-01-01 07:00,-6.9,-5.2,0.0,1019.3,1.0,0.3,1006.1,15.0,100.0,0.3,88.0,8.6,13.1,240.0,240.0,SW,SW,-13.3,0.0,snow
9,2003-01-01 08:00,-8.2,-5.7,0.0,1019.9,1.0,0.3,1006.8,47.0,100.0,0.3,83.0,8.2,12.3,239.0,240.0,SW,SW,-13.9,1.0,snow
10,2003-01-01 09:00,-8.2,-5.8,0.0,1020.3,1.0,0.2,1007.1,88.0,100.0,0.2,83.0,7.6,11.3,239.0,239.0,SW,SW,-13.7,1.0,snow
11,2003-01-01 10:00,-9.1,-5.2,0.0,1021.3,1.0,0.1,1008.1,94.0,100.0,0.1,74.0,7.8,11.6,239.0,239.0,SW,SW,-13.0,1.0,snow
12,2003-01-01 11:00,-9.2,-5.4,0.0,1020.8,1.0,0.1,1007.6,67.0,100.0,0.1,75.0,7.4,10.9,241.0,241.0,SW,SW,-13.1,1.0,snow
13,2003-01-01 12:00,-9.2,-5.2,0.0,1021.1,1.0,0.1,1007.9,76.0,100.0,0.1,74.0,6.3,9.4,238.0,238.0,SW,SW,-12.3,1.0,snow
14,2003-01-01 13:00,-9.1,-5.1,0.0,1021.5,1.0,0.1,1008.3,64.0,100.0,0.1,73.0,5.1,7.9,236.0,237.0,SW,SW,-11.3,1.0,snow
15,2003-01-01 14:00,-9.8,-5.3,0.0,1021.4,1.0,0.0,1008.2,23.0,98.0,0.0,71.0,4.4,7.2,234.0,235.0,SW,SW,-11.2,0.0,snow
16,2003-01-01 15:00,-9.9,-5.1,0.0,1021.7,1.0,0.0,1008.5,7.0,99.0,0.0,69.0,4.0,7.1,233.0,235.0,SW,SW,-10.5,0.0,snow
17,2003-01-01 16:00,-10.1,-5.2,0.0,1022.0,1.0,0.0,1008.8,0.0,100.0,0.0,68.0,3.6,6.7,235.0,237.0,SW,SW,-10.3,0.0,snow
18,2003-01-01 17:00,-10.7,-6.0,0.0,1022.0,1.0,0.0,1008.7,0.0,89.0,0.0,69.0,3.1,6.3,237.0,239.0,SW,SW,-10.7,0.0,snow
19,2003-01-01 18:00,-11.1,-6.5,0.0,1022.1,1.0,0.0,1008.9,0.0,47.0,0.0,70.0,2.4,5.8,239.0,242.0,SW,SW,-10.6,0.0,snow
20,2003-01-01 19:00,-12.2,-8.0,0.0,1021.6,1.0,0.0,1008.4,0.0,24.0,0.0,72.0,2.5,5.0,243.0,244.0,SW,SW,-12.5,0.0,no precipitation
