#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2019,01:00:00,NA
2,01.01.2019,02:00:00,109.625
3,01.01.2019,03:00:00,NA
4,01.01.2019,04:00:00,NA
5,01.01.2019,05:00:00,NA
6,01.01.2019,06:00:00,NA
7,01.01.2019,07:00:00,109.655
8,01.01.2019,08:00:00,109.655
9,01.01.2019,09:00:00,109.655
10,01.01.2019,10:00:00,109.605
11,01.01.2019,11:00:00,109.655
12,01.01.2019,12:00:00,109.655
13,01.01.2019,13:00:00,NA
14,01.01.2019,14:00:00,NA
15,01.01.2019,15:00:00,NA
16,01.01.2019,16:00:00,NA
17,01.01.2019,17:00:00,NA
18,01.01.2019,18:00:00,109.635
19,01.01.2019,19:00:00,109.69
20,01.01.2019,20:00:00,109.69
21,01.01.2019,21:00:00,109.747
22,01.01.2019,22:00:00,109.716
23,01.01.2019,23:00:00,109.684
24,02.01.2019,00:00:00,109.6725
25,02.01.2019,01:00:00,109.6285
26,02.01.2019,02:00:00,109.5985
27,02.01.2019,03:00:00,109.4135
28,02.01.2019,04:00:00,109.421
29,02.01.2019,05:00:00,109.3895
30,02.01.2019,06:00:00,109.305
31,02.01.2019,07:00:00,109.257
32,02.01.2019,08:00:00,109.31
33,02.01.2019,09:00:00,108.951
34,02.01.2019,10:00:00,108.943
35,02.01.2019,11:00:00,109.047
36,02.01.2019,12:00:00,109.1075
37,02.01.2019,13:00:00,109.1425
38,02.01.2019,14:00:00,109.19
39,02.01.2019,15:00:00,109.3385
40,02.01.2019,16:00:00,109.283
41,02.01.2019,17:00:00,109.225
42,02.01.2019,18:00:00,109.443
43,02.01.2019,19:00:00,109.449
44,02.01.2019,20:00:00,109.1965
45,02.01.2019,21:00:00,109.082
46,02.01.2019,22:00:00,108.8835
47,02.01.2019,23:00:00,106.73
48,03.01.2019,00:00:00,107.431
49,03.01.2019,01:00:00,107.643
50,03.01.2019,02:00:00,107.537
51,03.01.2019,03:00:00,107.1365
52,03.01.2019,04:00:00,107.16
53,03.01.2019,05:00:00,107.155
54,03.01.2019,06:00:00,106.9695
55,03.01.2019,07:00:00,106.8515
56,03.01.2019,08:00:00,107.5525
57,03.01.2019,09:00:00,107.6475
58,03.01.2019,10:00:00,107.6595
59,03.01.2019,11:00:00,107.641
60,03.01.2019,12:00:00,107.552
61,03.01.2019,13:00:00,107.6635
62,03.01.2019,14:00:00,107.7485
63,03.01.2019,15:00:00,107.749
64,03.01.2019,16:00:00,107.543
65,03.01.2019,17:00:00,108.097
66,03.01.2019,18:00:00,108.0265
67,03.01.2019,19:00:00,107.8415
68,03.01.2019,20:00:00,107.7315
69,03.01.2019,21:00:00,107.524
70,03.01.2019,22:00:00,107.662
71,03.01.2019,23:00:00,107.677
72,04.01.2019,00:00:00,107.853
73,04.01.2019,01:00:00,107.521
74,04.01.2019,02:00:00,107.841
75,04.01.2019,03:00:00,108.114
76,04.01.2019,04:00:00,108.33
77,04.01.2019,05:00:00,108.3355
78,04.01.2019,06:00:00,108.256
79,04.01.2019,07:00:00,108.1875
80,04.01.2019,08:00:00,107.8525
81,04.01.2019,09:00:00,108.038
82,04.01.2019,10:00:00,108.0305
83,04.01.2019,11:00:00,107.967
84,04.01.2019,12:00:00,107.9895
85,04.01.2019,13:00:00,108.0055
86,04.01.2019,14:00:00,108.302
87,04.01.2019,15:00:00,108.474
88,04.01.2019,16:00:00,108.1115
89,04.01.2019,17:00:00,108.2895
90,04.01.2019,18:00:00,108.4505
91,04.01.2019,19:00:00,108.4345
92,04.01.2019,20:00:00,108.515
93,04.01.2019,21:00:00,108.461
94,04.01.2019,22:00:00,108.565
95,04.01.2019,23:00:00,108.49
96,05.01.2019,00:00:00,NA
97,05.01.2019,01:00:00,NA
98,05.01.2019,02:00:00,NA
99,05.01.2019,03:00:00,NA
