#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,7.2,8.6,70.0,997.8,0.0,0.0,991.9,0.0,100.0,1.3,91.0,8.2,12.6,308.0,310.0,NW,NW,4.7,0.0,rain
2,2003-01-01 01:00,7.3,8.5,70.0,996.2,0.0,0.0,990.3,0.0,100.0,0.3,92.0,8.1,12.6,307.0,310.0,NW,NW,4.7,0.0,rain
3,2003-01-01 02:00,7.6,8.7,10.0,994.1,0.0,0.0,988.2,0.0,100.0,0.9,93.0,7.2,11.4,317.0,321.0,NW,NW,5.3,0.0,rain
4,2003-01-01 03:00,8.0,8.9,60.0,992.7,0.0,0.0,986.8,0.0,100.0,2.1,94.0,6.0,9.7,330.0,335.0,NW,NW,5.8,0.0,rain
5,2003-01-01 04:00,8.6,9.2,150.0,991.4,0.0,0.0,985.5,0.0,100.0,2.3,96.0,5.1,8.4,333.0,338.0,NW,N,6.5,0.0,rain
6,2003-01-01 05:00,8.8,9.4,60.0,990.2,0.0,0.0,984.3,0.0,100.0,1.7,96.0,3.7,6.5,341.0,347.0,N,N,7.4,0.0,rain
7,2003-01-01 06:00,9.0,9.7,0.0,989.0,0.0,0.0,983.2,0.0,98.0,0.8,95.0,2.6,4.9,7.0,18.0,N,N,8.4,0.0,rain
8,2003-01-01 07:00,9.0,9.7,0.0,988.5,0.0,0.0,982.6,0.0,100.0,0.0,95.0,2.8,5.4,31.0,39.0,NE,NE,8.2,0.0,rain
9,2003-01-01 08:00,8.8,9.6,0.0,988.3,0.0,0.0,982.5,0.0,100.0,0.0,95.0,2.8,5.6,29.0,37.0,NE,NE,8.1,0.0,rain
10,2003-01-01 09:00,8.7,9.5,0.0,987.8,0.0,0.0,982.0,0.0,100.0,0.0,95.0,3.2,6.0,28.0,36.0,NE,NE,7.8,0.0,rain
11,2003-01-01 10:00,9.1,10.2,0.0,987.5,0.0,0.0,981.6,14.0,88.0,0.0,93.0,3.3,6.1,42.0,44.0,NE,NE,8.6,0.0,rain
12,2003-01-01 11:00,9.2,10.5,0.0,987.3,0.0,0.0,981.5,37.0,91.0,0.0,92.0,3.3,5.9,47.0,50.0,NE,NE,9.0,0.0,rain
13,2003-01-01 12:00,9.3,10.7,10.0,986.6,0.0,0.0,980.8,58.0,91.0,0.0,91.0,3.5,5.9,55.0,59.0,NE,NE,9.1,1.0,rain
14,2003-01-01 13:00,9.2,10.8,0.0,986.2,0.0,0.0,980.4,100.0,54.0,0.0,90.0,3.8,6.5,57.0,60.0,NE,NE,9.0,1.0,rain
15,2003-01-01 14:00,9.0,11.0,0.0,986.1,0.0,0.0,980.2,108.0,50.0,0.0,88.0,3.7,6.4,64.0,67.0,NE,NE,9.3,1.0,rain
16,2003-01-01 15:00,8.5,10.5,0.0,986.3,0.0,0.0,980.5,83.0,46.0,0.0,87.0,3.7,6.7,70.0,74.0,E,E,8.8,1.0,rain
17,2003-01-01 16:00,8.0,9.9,0.0,986.6,0.0,0.0,980.7,29.0,78.0,0.0,88.0,4.0,7.3,69.0,75.0,E,E,7.9,0.0,rain
18,2003-01-01 17:00,7.8,9.6,0.0,986.4,0.0,0.0,980.6,0.0,89.0,0.0,89.0,4.1,7.3,70.0,76.0,E,E,7.5,0.0,rain
19,2003-01-01 18:00,7.8,9.3,0.0,986.9,0.0,0.0,981.0,0.0,91.0,0.0,90.0,4.4,7.8,66.0,73.0,NE,E,6.9,0.0,rain
20,2003-01-01 19:00,7.8,9.2,0.0,987.5,0.0,0.0,981.6,0.0,84.0,0.0,91.0,5.0,8.8,64.0,68.0,NE,NE,6.5,0.0,rain
