#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,13.6,14.9,0.0,1024.2,0.0,0.0,1015.7,0.0,100.0,0.0,92.0,4.8,8.3,25.0,28.0,NE,NE,13.8,0.0,rain
2,2003-01-01 01:00,13.8,15.1,0.0,1024.0,0.0,0.0,1015.6,0.0,100.0,0.4,92.0,4.8,8.3,26.0,29.0,NE,NE,14.0,0.0,rain
3,2003-01-01 02:00,14.1,15.2,0.0,1023.7,0.0,0.0,1015.3,0.0,100.0,0.6,93.0,4.7,8.2,23.0,28.0,N,NE,14.2,0.0,rain
4,2003-01-01 03:00,14.4,15.4,0.0,1023.1,0.0,0.0,1014.7,0.0,100.0,0.1,94.0,4.6,8.0,21.0,26.0,N,NE,14.4,0.0,rain
5,2003-01-01 04:00,14.6,15.5,0.0,1022.8,0.0,0.0,1014.4,0.0,100.0,0.0,94.0,4.6,8.0,21.0,26.0,N,NE,14.6,0.0,rain
6,2003-01-01 05:00,14.6,15.5,0.0,1022.2,0.0,0.0,1013.8,0.0,100.0,0.0,95.0,4.3,7.6,21.0,27.0,N,NE,14.6,0.0,rain
7,2003-01-01 06:00,14.7,15.4,10.0,1022.0,0.0,0.0,1013.6,0.0,100.0,0.0,95.0,4.3,7.6,19.0,25.0,N,NE,14.5,0.0,rain
8,2003-01-01 07:00,14.8,15.4,10.0,1022.3,0.0,0.0,1013.9,0.0,100.0,0.0,96.0,4.5,7.7,18.0,23.0,N,N,14.5,0.0,rain
9,2003-01-01 08:00,15.1,15.6,20.0,1022.4,0.0,0.0,1014.0,0.0,100.0,0.0,97.0,4.6,7.9,18.0,22.0,N,N,14.7,0.0,rain
10,2003-01-01 09:00,15.1,15.5,30.0,1022.9,0.0,0.0,1014.4,13.0,100.0,0.0,97.0,4.8,8.1,18.0,22.0,N,N,14.6,0.0,rain
11,2003-01-01 10:00,15.3,16.3,0.0,1023.3,0.0,0.0,1014.9,62.0,100.0,0.0,94.0,5.3,8.2,27.0,29.0,NE,NE,15.4,1.0,rain
12,2003-01-01 11:00,15.5,16.2,0.0,1023.4,0.0,0.0,1015.0,68.0,100.0,0.0,95.0,5.3,7.9,29.0,31.0,NE,NE,15.2,1.0,rain
13,2003-01-01 12:00,15.4,16.2,10.0,1022.6,0.0,0.0,1014.2,103.0,100.0,0.0,95.0,5.2,8.2,30.0,32.0,NE,NE,15.2,1.0,rain
14,2003-01-01 13:00,15.3,16.1,10.0,1021.7,0.0,0.0,1013.3,150.0,100.0,0.0,95.0,5.8,9.2,32.0,34.0,NE,NE,15.0,1.0,rain
15,2003-01-01 14:00,15.4,16.2,10.0,1021.2,0.0,0.0,1012.8,126.0,100.0,0.0,95.0,5.8,9.3,29.0,30.0,NE,NE,15.1,2.0,rain
16,2003-01-01 15:00,15.4,16.1,10.0,1021.3,0.0,0.0,1012.9,141.0,100.0,0.1,96.0,5.7,9.3,23.0,25.0,N,NE,15.0,1.0,rain
17,2003-01-01 16:00,15.4,15.9,10.0,1021.3,0.0,0.0,1012.9,100.0,100.0,0.0,97.0,5.0,8.6,14.0,17.0,N,N,15.0,1.0,rain
18,2003-01-01 17:00,15.1,15.5,10.0,1020.9,0.0,0.0,1012.5,43.0,100.0,0.0,97.0,5.2,8.4,8.0,11.0,N,N,14.4,1.0,rain
19,2003-01-01 18:00,15.0,15.5,10.0,1021.1,0.0,0.0,1012.7,2.0,100.0,0.0,97.0,5.3,8.7,8.0,10.0,N,N,14.4,0.0,rain
20,2003-01-01 19:00,15.0,15.5,30.0,1021.3,0.0,0.0,1012.9,0.0,100.0,0.0,96.0,5.4,9.0,11.0,13.0,N,N,14.4,0.0,rain
