#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.1999,01:00:00,NA
2,01.01.1999,02:00:00,NA
3,01.01.1999,03:00:00,NA
4,01.01.1999,04:00:00,NA
5,01.01.1999,05:00:00,NA
6,01.01.1999,06:00:00,NA
7,01.01.1999,07:00:00,NA
8,01.01.1999,08:00:00,NA
9,01.01.1999,09:00:00,NA
10,01.01.1999,10:00:00,NA
11,01.01.1999,11:00:00,NA
12,01.01.1999,12:00:00,NA
13,01.01.1999,13:00:00,NA
14,01.01.1999,14:00:00,NA
15,01.01.1999,15:00:00,NA
16,01.01.1999,16:00:00,NA
17,01.01.1999,17:00:00,NA
18,01.01.1999,18:00:00,NA
19,01.01.1999,19:00:00,NA
20,01.01.1999,20:00:00,NA
21,01.01.1999,21:00:00,NA
22,01.01.1999,22:00:00,NA
23,01.01.1999,23:00:00,NA
24,02.01.1999,00:00:00,NA
25,02.01.1999,01:00:00,1.64935
26,02.01.1999,02:00:00,1.65125
27,02.01.1999,03:00:00,NA
28,02.01.1999,04:00:00,NA
29,02.01.1999,05:00:00,NA
30,02.01.1999,06:00:00,NA
31,02.01.1999,07:00:00,NA
32,02.01.1999,08:00:00,NA
33,02.01.1999,09:00:00,NA
34,02.01.1999,10:00:00,NA
35,02.01.1999,11:00:00,NA
36,02.01.1999,12:00:00,NA
37,02.01.1999,13:00:00,NA
38,02.01.1999,14:00:00,NA
39,02.01.1999,15:00:00,NA
40,02.01.1999,16:00:00,NA
41,02.01.1999,17:00:00,NA
42,02.01.1999,18:00:00,NA
43,02.01.1999,19:00:00,NA
44,02.01.1999,20:00:00,NA
45,02.01.1999,21:00:00,NA
46,02.01.1999,22:00:00,NA
47,02.01.1999,23:00:00,NA
48,03.01.1999,00:00:00,NA
49,03.01.1999,01:00:00,NA
50,03.01.1999,02:00:00,NA
51,03.01.1999,03:00:00,NA
52,03.01.1999,04:00:00,NA
53,03.01.1999,05:00:00,NA
54,03.01.1999,06:00:00,NA
55,03.01.1999,07:00:00,NA
56,03.01.1999,08:00:00,NA
57,03.01.1999,09:00:00,NA
58,03.01.1999,10:00:00,NA
59,03.01.1999,11:00:00,NA
60,03.01.1999,12:00:00,NA
61,03.01.1999,13:00:00,NA
62,03.01.1999,14:00:00,NA
63,03.01.1999,15:00:00,NA
64,03.01.1999,16:00:00,NA
65,03.01.1999,17:00:00,NA
66,03.01.1999,18:00:00,NA
67,03.01.1999,19:00:00,NA
68,03.01.1999,20:00:00,1.65865
69,03.01.1999,21:00:00,1.65915
70,03.01.1999,22:00:00,1.65815
71,03.01.1999,23:00:00,1.65885
72,04.01.1999,00:00:00,1.662
73,04.01.1999,01:00:00,1.66425
74,04.01.1999,02:00:00,1.66405
75,04.01.1999,03:00:00,1.66735
76,04.01.1999,04:00:00,1.66755
77,04.01.1999,05:00:00,1.6685
78,04.01.1999,06:00:00,1.66885
79,04.01.1999,07:00:00,1.66395
80,04.01.1999,08:00:00,1.6661
81,04.01.1999,09:00:00,1.66135
82,04.01.1999,10:00:00,1.6585
83,04.01.1999,11:00:00,1.65785
84,04.01.1999,12:00:00,1.65535
85,04.01.1999,13:00:00,1.65545
86,04.01.1999,14:00:00,1.656
87,04.01.1999,15:00:00,1.6585
88,04.01.1999,16:00:00,1.65965
89,04.01.1999,17:00:00,1.6594
90,04.01.1999,18:00:00,1.65695
91,04.01.1999,19:00:00,1.65695
92,04.01.1999,20:00:00,1.6565
93,04.01.1999,21:00:00,1.66015
94,04.01.1999,22:00:00,1.65995
95,04.01.1999,23:00:00,1.65985
96,05.01.1999,00:00:00,1.65805
97,05.01.1999,01:00:00,1.65645
98,05.01.1999,02:00:00,1.65745
99,05.01.1999,03:00:00,1.65755
