#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,-7.1,-5.2,0.0,1005.8,1.0,0.0,1001.3,0.0,80.0,0.0,86.0,7.1,10.6,90.0,91.0,E,E,-12.6,0.0,snow
2,2003-01-01 01:00,-7.1,-5.2,0.0,1005.1,1.0,0.0,1000.7,0.0,74.0,0.0,86.0,7.0,10.4,91.0,92.0,E,E,-12.6,0.0,snow
3,2003-01-01 02:00,-6.7,-4.9,0.0,1004.6,1.0,0.0,1000.2,0.0,52.0,0.0,87.0,6.7,10.4,91.0,92.0,E,E,-12.0,0.0,snow
4,2003-01-01 03:00,-6.1,-4.4,0.0,1004.2,1.0,0.0,999.8,0.0,38.0,0.0,88.0,6.6,10.4,92.0,92.0,E,E,-11.4,0.0,snow
5,2003-01-01 04:00,-6.0,-4.4,0.0,1003.5,1.0,0.0,999.2,0.0,29.0,0.0,89.0,6.3,10.3,94.0,95.0,E,E,-11.3,0.0,snow
6,2003-01-01 05:00,-5.8,-4.2,0.0,1003.5,1.0,0.0,999.1,0.0,23.0,0.0,89.0,6.0,10.2,97.0,98.0,E,E,-10.9,0.0,snow
7,2003-01-01 06:00,-5.8,-4.3,0.0,1003.1,1.0,0.0,998.7,0.0,31.0,0.0,89.0,5.9,10.0,100.0,101.0,E,E,-10.8,0.0,snow
8,2003-01-01 07:00,-5.8,-4.2,0.0,1003.0,1.0,0.0,998.6,0.0,27.0,0.0,89.0,5.7,9.8,102.0,103.0,E,E,-10.6,0.0,snow
9,2003-01-01 08:00,-5.9,-4.4,0.0,1003.1,1.0,0.0,998.7,0.0,33.0,0.0,90.0,5.4,9.4,105.0,106.0,E,E,-10.8,0.0,snow
10,2003-01-01 09:00,-6.1,-4.6,0.0,1003.2,1.0,0.0,998.8,26.0,37.0,0.0,89.0,5.0,8.6,109.0,110.0,E,E,-10.7,0.0,snow
11,2003-01-01 10:00,-6.9,-5.2,0.0,1003.3,1.0,0.0,998.9,57.0,55.0,0.0,88.0,4.0,7.0,117.0,118.0,SE,SE,-10.7,1.0,snow
12,2003-01-01 11:00,-7.1,-5.2,0.0,1003.3,1.0,0.0,998.9,72.0,69.0,0.0,87.0,3.1,5.5,119.0,121.0,SE,SE,-10.0,1.0,snow
13,2003-01-01 12:00,-7.3,-5.4,0.0,1003.0,1.0,0.0,998.6,80.0,72.0,0.0,86.0,2.5,4.5,121.0,122.0,SE,SE,-9.4,1.0,snow
14,2003-01-01 13:00,-7.4,-5.6,0.0,1002.7,1.0,0.0,998.3,45.0,79.0,0.0,87.0,2.2,4.0,124.0,124.0,SE,SE,-9.3,0.0,snow
15,2003-01-01 14:00,-9.0,-7.3,0.0,1002.8,1.0,0.0,998.4,13.0,76.0,0.0,88.0,1.9,3.7,142.0,138.0,SE,SE,-10.9,0.0,snow
16,2003-01-01 15:00,-10.5,-8.9,0.0,1002.7,1.0,0.0,998.3,0.0,76.0,0.0,88.0,2.1,3.8,167.0,164.0,S,S,-13.0,0.0,snow
17,2003-01-01 16:00,-10.5,-8.8,0.0,1002.6,1.0,0.0,998.1,0.0,85.0,0.0,87.0,1.9,3.6,190.0,192.0,S,S,-12.7,0.0,snow
18,2003-01-01 17:00,-11.2,-9.4,0.0,1002.3,1.0,0.0,997.9,0.0,91.0,0.0,86.0,1.7,3.2,206.0,217.0,S,SW,-12.8,0.0,snow
19,2003-01-01 18:00,-11.6,-9.7,0.0,1002.1,1.0,0.0,997.7,0.0,87.0,0.0,86.0,1.6,3.2,216.0,237.0,SW,SW,-13.2,0.0,snow
20,2003-01-01 19:00,-10.9,-9.0,0.0,1001.9,1.0,0.0,997.5,0.0,76.0,0.0,86.0,1.9,3.6,223.0,245.0,SW,SW,-12.8,0.0,snow
