#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,-17.1,-13.5,0.0,1021.9,0.0,0.0,1000.2,0.0,0.0,0.0,75.0,4.0,7.3,130.0,135.0,SE,SE,-20.9,0.0,no precipitation
2,2003-01-01 01:00,-17.2,-13.7,0.0,1022.4,0.0,0.0,1000.7,0.0,0.0,0.0,75.0,3.2,6.4,128.0,135.0,SE,SE,-20.2,0.0,no precipitation
3,2003-01-01 02:00,-17.9,-14.7,0.0,1022.7,0.0,0.0,1001.0,0.0,0.0,0.0,77.0,2.9,6.1,127.0,135.0,SE,SE,-21.0,0.0,no precipitation
4,2003-01-01 03:00,-18.0,-14.6,0.0,1022.9,0.0,0.0,1001.2,0.0,0.0,0.0,75.0,2.4,5.6,122.0,132.0,SE,SE,-20.2,0.0,no precipitation
5,2003-01-01 04:00,-18.0,-14.5,0.0,1023.2,0.0,0.0,1001.5,0.0,0.0,0.0,75.0,2.0,5.0,107.0,120.0,E,SE,-19.5,0.0,no precipitation
6,2003-01-01 05:00,-18.2,-15.1,0.0,1023.4,0.0,0.0,1001.7,0.0,0.0,0.0,77.0,1.9,4.7,90.0,105.0,E,E,-19.8,0.0,no precipitation
7,2003-01-01 06:00,-18.2,-15.0,0.0,1024.0,0.0,0.0,1002.3,0.0,0.0,0.0,77.0,2.1,4.9,73.0,87.0,E,E,-20.0,0.0,no precipitation
8,2003-01-01 07:00,-18.3,-14.9,0.0,1024.6,0.0,0.0,1002.9,28.0,0.0,0.0,75.0,2.9,5.6,63.0,72.0,NE,E,-21.3,0.0,no precipitation
9,2003-01-01 08:00,-16.0,-10.7,0.0,1024.6,0.0,0.0,1002.9,118.0,0.0,0.0,65.0,3.4,5.2,62.0,65.0,NE,NE,-16.9,1.0,no precipitation
10,2003-01-01 09:00,-16.3,-10.5,0.0,1024.4,0.0,0.0,1002.8,200.0,0.0,0.0,63.0,3.6,5.1,62.0,64.0,NE,NE,-16.9,2.0,no precipitation
11,2003-01-01 10:00,-15.9,-6.8,0.0,1024.8,0.0,0.0,1003.3,247.0,0.0,0.0,48.0,3.8,5.3,66.0,68.0,NE,NE,-12.5,2.0,no precipitation
12,2003-01-01 11:00,-16.1,-6.8,0.0,1023.6,0.0,0.0,1002.2,250.0,0.0,0.0,47.0,3.8,5.3,64.0,65.0,NE,NE,-12.5,2.0,no precipitation
13,2003-01-01 12:00,-16.2,-6.9,0.0,1023.4,0.0,0.0,1002.0,208.0,0.0,0.0,47.0,3.7,5.1,62.0,63.0,NE,NE,-12.5,2.0,no precipitation
14,2003-01-01 13:00,-16.1,-6.8,0.0,1023.5,0.0,0.0,1002.1,130.0,0.0,0.0,47.0,3.3,4.8,53.0,56.0,NE,NE,-12.0,1.0,no precipitation
15,2003-01-01 14:00,-16.6,-8.9,0.0,1023.0,0.0,0.0,1001.6,37.0,0.0,0.0,54.0,2.5,5.3,39.0,45.0,NE,NE,-13.6,0.0,no precipitation
16,2003-01-01 15:00,-16.4,-8.8,0.0,1022.9,0.0,0.0,1001.5,0.0,0.0,0.0,54.0,2.8,6.1,29.0,35.0,NE,NE,-13.8,0.0,no precipitation
17,2003-01-01 16:00,-16.3,-8.7,0.0,1022.7,0.0,0.0,1001.3,0.0,1.0,0.0,54.0,3.0,6.6,25.0,30.0,NE,NE,-14.1,0.0,no precipitation
18,2003-01-01 17:00,-16.7,-10.5,0.0,1022.2,0.0,0.0,1000.8,0.0,52.0,0.0,60.0,3.2,6.8,21.0,26.0,N,NE,-16.3,0.0,no precipitation
19,2003-01-01 18:00,-16.9,-10.4,0.0,1022.1,0.0,0.0,1000.7,0.0,98.0,0.0,59.0,3.4,7.2,16.0,21.0,N,N,-16.5,0.0,no precipitation
20,2003-01-01 19:00,-16.8,-10.2,0.0,1021.4,0.0,0.0,1000.1,0.0,97.0,0.0,58.0,3.9,7.8,13.0,18.0,N,N,-16.8,0.0,no precipitation
