#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2001,01:00:00,NA
2,01.01.2001,02:00:00,NA
3,01.01.2001,03:00:00,NA
4,01.01.2001,04:00:00,NA
5,01.01.2001,05:00:00,NA
6,01.01.2001,06:00:00,NA
7,01.01.2001,07:00:00,NA
8,01.01.2001,08:00:00,0.94245
9,01.01.2001,09:00:00,NA
10,01.01.2001,10:00:00,NA
11,01.01.2001,11:00:00,NA
12,01.01.2001,12:00:00,NA
13,01.01.2001,13:00:00,NA
14,01.01.2001,14:00:00,0.9425
15,01.01.2001,15:00:00,NA
16,01.01.2001,16:00:00,NA
17,01.01.2001,17:00:00,NA
18,01.01.2001,18:00:00,0.9395
19,01.01.2001,19:00:00,0.9418
20,01.01.2001,20:00:00,0.94055
21,01.01.2001,21:00:00,0.942
22,01.01.2001,22:00:00,0.94295
23,01.01.2001,23:00:00,0.9412
24,02.01.2001,00:00:00,0.9408
25,02.01.2001,01:00:00,0.93895
26,02.01.2001,02:00:00,0.93865
27,02.01.2001,03:00:00,0.9393
28,02.01.2001,04:00:00,0.9393
29,02.01.2001,05:00:00,0.93915
30,02.01.2001,06:00:00,0.93915
31,02.01.2001,07:00:00,0.93845
32,02.01.2001,08:00:00,0.9423
33,02.01.2001,09:00:00,0.9457
34,02.01.2001,10:00:00,0.9463
35,02.01.2001,11:00:00,0.94565
36,02.01.2001,12:00:00,0.9452
37,02.01.2001,13:00:00,0.94335
38,02.01.2001,14:00:00,0.9409
39,02.01.2001,15:00:00,0.9416
40,02.01.2001,16:00:00,0.9474
41,02.01.2001,17:00:00,0.9467
42,02.01.2001,18:00:00,0.9461
43,02.01.2001,19:00:00,0.9497
44,02.01.2001,20:00:00,0.9488
45,02.01.2001,21:00:00,0.95055
46,02.01.2001,22:00:00,0.9512
47,02.01.2001,23:00:00,0.9508
48,03.01.2001,00:00:00,0.951
49,03.01.2001,01:00:00,0.94965
50,03.01.2001,02:00:00,0.95025
51,03.01.2001,03:00:00,0.95025
52,03.01.2001,04:00:00,0.9507
53,03.01.2001,05:00:00,0.95085
54,03.01.2001,06:00:00,0.95055
55,03.01.2001,07:00:00,0.95115
56,03.01.2001,08:00:00,0.94995
57,03.01.2001,09:00:00,0.95365
58,03.01.2001,10:00:00,0.9542
59,03.01.2001,11:00:00,0.9566
60,03.01.2001,12:00:00,0.95485
61,03.01.2001,13:00:00,0.9528
62,03.01.2001,14:00:00,0.9519
63,03.01.2001,15:00:00,0.9486
64,03.01.2001,16:00:00,0.9457
65,03.01.2001,17:00:00,0.94775
66,03.01.2001,18:00:00,0.9447
67,03.01.2001,19:00:00,0.9332
68,03.01.2001,20:00:00,0.92975
69,03.01.2001,21:00:00,0.92895
70,03.01.2001,22:00:00,0.92735
71,03.01.2001,23:00:00,0.92745
72,04.01.2001,00:00:00,0.9287
73,04.01.2001,01:00:00,0.92995
74,04.01.2001,02:00:00,0.92945
75,04.01.2001,03:00:00,0.93015
76,04.01.2001,04:00:00,0.93035
77,04.01.2001,05:00:00,0.9308
78,04.01.2001,06:00:00,0.92935
79,04.01.2001,07:00:00,0.93225
80,04.01.2001,08:00:00,0.9439
81,04.01.2001,09:00:00,0.9455
82,04.01.2001,10:00:00,0.9466
83,04.01.2001,11:00:00,0.9495
84,04.01.2001,12:00:00,0.9465
85,04.01.2001,13:00:00,0.94655
86,04.01.2001,14:00:00,0.94675
87,04.01.2001,15:00:00,0.94755
88,04.01.2001,16:00:00,0.9446
89,04.01.2001,17:00:00,0.9452
90,04.01.2001,18:00:00,0.9478
91,04.01.2001,19:00:00,0.9499
92,04.01.2001,20:00:00,0.95025
93,04.01.2001,21:00:00,0.9501
94,04.01.2001,22:00:00,0.94995
95,04.01.2001,23:00:00,0.951
96,05.01.2001,00:00:00,0.9536
97,05.01.2001,01:00:00,0.95345
98,05.01.2001,02:00:00,0.95375
99,05.01.2001,03:00:00,0.95355
