#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2006,01:00:00,NA
2,01.01.2006,02:00:00,NA
3,01.01.2006,03:00:00,NA
4,01.01.2006,04:00:00,NA
5,01.01.2006,05:00:00,NA
6,01.01.2006,06:00:00,NA
7,01.01.2006,07:00:00,NA
8,01.01.2006,08:00:00,NA
9,01.01.2006,09:00:00,NA
10,01.01.2006,10:00:00,NA
11,01.01.2006,11:00:00,NA
12,01.01.2006,12:00:00,NA
13,01.01.2006,13:00:00,NA
14,01.01.2006,14:00:00,NA
15,01.01.2006,15:00:00,NA
16,01.01.2006,16:00:00,NA
17,01.01.2006,17:00:00,117.77
18,01.01.2006,18:00:00,NA
19,01.01.2006,19:00:00,NA
20,01.01.2006,20:00:00,117.87
21,01.01.2006,21:00:00,117.97
22,01.01.2006,22:00:00,117.875
23,01.01.2006,23:00:00,117.9
24,02.01.2006,00:00:00,117.935
25,02.01.2006,01:00:00,117.88
26,02.01.2006,02:00:00,117.725
27,02.01.2006,03:00:00,117.61
28,02.01.2006,04:00:00,117.705
29,02.01.2006,05:00:00,117.705
30,02.01.2006,06:00:00,117.655
31,02.01.2006,07:00:00,117.685
32,02.01.2006,08:00:00,117.75
33,02.01.2006,09:00:00,117.82
34,02.01.2006,10:00:00,117.825
35,02.01.2006,11:00:00,117.94
36,02.01.2006,12:00:00,117.885
37,02.01.2006,13:00:00,118
38,02.01.2006,14:00:00,117.89
39,02.01.2006,15:00:00,117.77
40,02.01.2006,16:00:00,117.76
41,02.01.2006,17:00:00,117.82
42,02.01.2006,18:00:00,117.8
43,02.01.2006,19:00:00,117.81
44,02.01.2006,20:00:00,117.825
45,02.01.2006,21:00:00,117.935
46,02.01.2006,22:00:00,117.895
47,02.01.2006,23:00:00,117.88
48,03.01.2006,00:00:00,117.765
49,03.01.2006,01:00:00,117.775
50,03.01.2006,02:00:00,117.545
51,03.01.2006,03:00:00,117.365
52,03.01.2006,04:00:00,117.385
53,03.01.2006,05:00:00,117.185
54,03.01.2006,06:00:00,117.255
55,03.01.2006,07:00:00,117.345
56,03.01.2006,08:00:00,117.195
57,03.01.2006,09:00:00,116.995
58,03.01.2006,10:00:00,117.075
59,03.01.2006,11:00:00,117.21
60,03.01.2006,12:00:00,117.24
61,03.01.2006,13:00:00,117.27
62,03.01.2006,14:00:00,117.44
63,03.01.2006,15:00:00,117.09
64,03.01.2006,16:00:00,116.635
65,03.01.2006,17:00:00,116.345
66,03.01.2006,18:00:00,116.415
67,03.01.2006,19:00:00,116.455
68,03.01.2006,20:00:00,116.08
69,03.01.2006,21:00:00,116.225
70,03.01.2006,22:00:00,116.17
71,03.01.2006,23:00:00,116.24
72,04.01.2006,00:00:00,115.96
73,04.01.2006,01:00:00,116.04
74,04.01.2006,02:00:00,115.985
75,04.01.2006,03:00:00,115.79
76,04.01.2006,04:00:00,115.72
77,04.01.2006,05:00:00,115.77
78,04.01.2006,06:00:00,115.735
79,04.01.2006,07:00:00,115.765
80,04.01.2006,08:00:00,116.01
81,04.01.2006,09:00:00,115.945
82,04.01.2006,10:00:00,116.08
83,04.01.2006,11:00:00,116.27
84,04.01.2006,12:00:00,116.23
85,04.01.2006,13:00:00,116.065
86,04.01.2006,14:00:00,116.055
87,04.01.2006,15:00:00,116.255
88,04.01.2006,16:00:00,116.315
89,04.01.2006,17:00:00,116.31
90,04.01.2006,18:00:00,115.995
91,04.01.2006,19:00:00,116.02
92,04.01.2006,20:00:00,116.005
93,04.01.2006,21:00:00,115.97
94,04.01.2006,22:00:00,116.105
95,04.01.2006,23:00:00,116.19
96,05.01.2006,00:00:00,116.265
97,05.01.2006,01:00:00,116.28
98,05.01.2006,02:00:00,116.21
99,05.01.2006,03:00:00,116.125
