#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.1999,01:00:00,NA
2,01.01.1999,02:00:00,NA
3,01.01.1999,03:00:00,1.17355
4,01.01.1999,04:00:00,1.17355
5,01.01.1999,05:00:00,1.1731
6,01.01.1999,06:00:00,1.1735
7,01.01.1999,07:00:00,1.1735
8,01.01.1999,08:00:00,NA
9,01.01.1999,09:00:00,1.173
10,01.01.1999,10:00:00,NA
11,01.01.1999,11:00:00,1.1735
12,01.01.1999,12:00:00,1.1705
13,01.01.1999,13:00:00,NA
14,01.01.1999,14:00:00,1.1678
15,01.01.1999,15:00:00,1.168
16,01.01.1999,16:00:00,NA
17,01.01.1999,17:00:00,1.1697
18,01.01.1999,18:00:00,1.1697
19,01.01.1999,19:00:00,NA
20,01.01.1999,20:00:00,NA
21,01.01.1999,21:00:00,NA
22,01.01.1999,22:00:00,NA
23,01.01.1999,23:00:00,NA
24,02.01.1999,00:00:00,1.1697
25,02.01.1999,01:00:00,1.171
26,02.01.1999,02:00:00,1.1715
27,02.01.1999,03:00:00,1.1725
28,02.01.1999,04:00:00,1.172
29,02.01.1999,05:00:00,1.171
30,02.01.1999,06:00:00,1.172
31,02.01.1999,07:00:00,1.1725
32,02.01.1999,08:00:00,1.171
33,02.01.1999,09:00:00,1.1756
34,02.01.1999,10:00:00,1.1756
35,02.01.1999,11:00:00,1.1695
36,02.01.1999,12:00:00,1.1723
37,02.01.1999,13:00:00,1.1745
38,02.01.1999,14:00:00,1.1674
39,02.01.1999,15:00:00,1.168
40,02.01.1999,16:00:00,1.1675
41,02.01.1999,17:00:00,1.1693
42,02.01.1999,18:00:00,1.168
43,02.01.1999,19:00:00,1.1665
44,02.01.1999,20:00:00,1.1675
45,02.01.1999,21:00:00,1.1675
46,02.01.1999,22:00:00,NA
47,02.01.1999,23:00:00,NA
48,03.01.1999,00:00:00,NA
49,03.01.1999,01:00:00,NA
50,03.01.1999,02:00:00,NA
51,03.01.1999,03:00:00,NA
52,03.01.1999,04:00:00,NA
53,03.01.1999,05:00:00,NA
54,03.01.1999,06:00:00,NA
55,03.01.1999,07:00:00,NA
56,03.01.1999,08:00:00,1.1694
57,03.01.1999,09:00:00,1.1679
58,03.01.1999,10:00:00,1.1676
59,03.01.1999,11:00:00,1.1677
60,03.01.1999,12:00:00,1.1702
61,03.01.1999,13:00:00,1.18455
62,03.01.1999,14:00:00,1.17215
63,03.01.1999,15:00:00,1.1699
64,03.01.1999,16:00:00,1.169
65,03.01.1999,17:00:00,1.1691
66,03.01.1999,18:00:00,1.17465
67,03.01.1999,19:00:00,1.1746
68,03.01.1999,20:00:00,1.1735
69,03.01.1999,21:00:00,1.1745
70,03.01.1999,22:00:00,1.1745
71,03.01.1999,23:00:00,1.17475
72,04.01.1999,00:00:00,1.17525
73,04.01.1999,01:00:00,1.1792
74,04.01.1999,02:00:00,1.182
75,04.01.1999,03:00:00,1.184
76,04.01.1999,04:00:00,1.1855
77,04.01.1999,05:00:00,1.186
78,04.01.1999,06:00:00,1.18735
79,04.01.1999,07:00:00,1.18535
80,04.01.1999,08:00:00,1.18535
81,04.01.1999,09:00:00,1.18175
82,04.01.1999,10:00:00,1.1787
83,04.01.1999,11:00:00,1.1791
84,04.01.1999,12:00:00,1.18005
85,04.01.1999,13:00:00,1.17825
86,04.01.1999,14:00:00,1.18025
87,04.01.1999,15:00:00,1.18075
88,04.01.1999,16:00:00,1.18005
89,04.01.1999,17:00:00,1.18075
90,04.01.1999,18:00:00,1.18235
91,04.01.1999,19:00:00,1.18215
92,04.01.1999,20:00:00,1.18225
93,04.01.1999,21:00:00,1.1829
94,04.01.1999,22:00:00,1.18315
95,04.01.1999,23:00:00,1.1815
96,05.01.1999,00:00:00,1.18195
97,05.01.1999,01:00:00,1.18105
98,05.01.1999,02:00:00,1.1822
99,05.01.1999,03:00:00,1.181
