#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2006,01:00:00,NA
2,01.01.2006,02:00:00,NA
3,01.01.2006,03:00:00,NA
4,01.01.2006,04:00:00,NA
5,01.01.2006,05:00:00,NA
6,01.01.2006,06:00:00,NA
7,01.01.2006,07:00:00,NA
8,01.01.2006,08:00:00,NA
9,01.01.2006,09:00:00,NA
10,01.01.2006,10:00:00,NA
11,01.01.2006,11:00:00,NA
12,01.01.2006,12:00:00,NA
13,01.01.2006,13:00:00,NA
14,01.01.2006,14:00:00,NA
15,01.01.2006,15:00:00,NA
16,01.01.2006,16:00:00,NA
17,01.01.2006,17:00:00,NA
18,01.01.2006,18:00:00,NA
19,01.01.2006,19:00:00,NA
20,01.01.2006,20:00:00,NA
21,01.01.2006,21:00:00,NA
22,01.01.2006,22:00:00,1.72155
23,01.01.2006,23:00:00,1.7221
24,02.01.2006,00:00:00,1.72215
25,02.01.2006,01:00:00,1.721
26,02.01.2006,02:00:00,1.7214
27,02.01.2006,03:00:00,1.7224
28,02.01.2006,04:00:00,1.72175
29,02.01.2006,05:00:00,1.7211
30,02.01.2006,06:00:00,1.7201
31,02.01.2006,07:00:00,1.72115
32,02.01.2006,08:00:00,1.72275
33,02.01.2006,09:00:00,1.72375
34,02.01.2006,10:00:00,1.72375
35,02.01.2006,11:00:00,1.72395
36,02.01.2006,12:00:00,1.72345
37,02.01.2006,13:00:00,1.72325
38,02.01.2006,14:00:00,1.72385
39,02.01.2006,15:00:00,1.72345
40,02.01.2006,16:00:00,1.72365
41,02.01.2006,17:00:00,1.7222
42,02.01.2006,18:00:00,1.72315
43,02.01.2006,19:00:00,1.72265
44,02.01.2006,20:00:00,1.72355
45,02.01.2006,21:00:00,1.72325
46,02.01.2006,22:00:00,1.72035
47,02.01.2006,23:00:00,1.7196
48,03.01.2006,00:00:00,1.71905
49,03.01.2006,01:00:00,1.72225
50,03.01.2006,02:00:00,1.7244
51,03.01.2006,03:00:00,1.728
52,03.01.2006,04:00:00,1.7277
53,03.01.2006,05:00:00,1.72795
54,03.01.2006,06:00:00,1.72935
55,03.01.2006,07:00:00,1.72775
56,03.01.2006,08:00:00,1.7293
57,03.01.2006,09:00:00,1.73265
58,03.01.2006,10:00:00,1.73255
59,03.01.2006,11:00:00,1.72965
60,03.01.2006,12:00:00,1.7294
61,03.01.2006,13:00:00,1.72845
62,03.01.2006,14:00:00,1.72835
63,03.01.2006,15:00:00,1.73075
64,03.01.2006,16:00:00,1.73875
65,03.01.2006,17:00:00,1.74035
66,03.01.2006,18:00:00,1.74195
67,03.01.2006,19:00:00,1.74255
68,03.01.2006,20:00:00,1.74515
69,03.01.2006,21:00:00,1.7451
70,03.01.2006,22:00:00,1.74625
71,03.01.2006,23:00:00,1.7464
72,04.01.2006,00:00:00,1.7483
73,04.01.2006,01:00:00,1.7481
74,04.01.2006,02:00:00,1.7476
75,04.01.2006,03:00:00,1.752
76,04.01.2006,04:00:00,1.7517
77,04.01.2006,05:00:00,1.7503
78,04.01.2006,06:00:00,1.7503
79,04.01.2006,07:00:00,1.7489
80,04.01.2006,08:00:00,1.74835
81,04.01.2006,09:00:00,1.75325
82,04.01.2006,10:00:00,1.75475
83,04.01.2006,11:00:00,1.756
84,04.01.2006,12:00:00,1.75425
85,04.01.2006,13:00:00,1.7565
86,04.01.2006,14:00:00,1.7568
87,04.01.2006,15:00:00,1.75605
88,04.01.2006,16:00:00,1.75975
89,04.01.2006,17:00:00,1.75885
90,04.01.2006,18:00:00,1.7605
91,04.01.2006,19:00:00,1.75885
92,04.01.2006,20:00:00,1.75805
93,04.01.2006,21:00:00,1.75805
94,04.01.2006,22:00:00,1.7586
95,04.01.2006,23:00:00,1.7556
96,05.01.2006,00:00:00,1.7569
97,05.01.2006,01:00:00,1.7575
98,05.01.2006,02:00:00,1.7579
99,05.01.2006,03:00:00,1.7578
