#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2005,01:00:00,NA
2,01.01.2005,02:00:00,NA
3,01.01.2005,03:00:00,NA
4,01.01.2005,04:00:00,1.91945
5,01.01.2005,05:00:00,1.91945
6,01.01.2005,06:00:00,NA
7,01.01.2005,07:00:00,NA
8,01.01.2005,08:00:00,NA
9,01.01.2005,09:00:00,NA
10,01.01.2005,10:00:00,NA
11,01.01.2005,11:00:00,NA
12,01.01.2005,12:00:00,NA
13,01.01.2005,13:00:00,NA
14,01.01.2005,14:00:00,NA
15,01.01.2005,15:00:00,NA
16,01.01.2005,16:00:00,NA
17,01.01.2005,17:00:00,NA
18,01.01.2005,18:00:00,NA
19,01.01.2005,19:00:00,NA
20,01.01.2005,20:00:00,NA
21,01.01.2005,21:00:00,NA
22,01.01.2005,22:00:00,NA
23,01.01.2005,23:00:00,1.91945
24,02.01.2005,00:00:00,1.9195
25,02.01.2005,01:00:00,NA
26,02.01.2005,02:00:00,NA
27,02.01.2005,03:00:00,NA
28,02.01.2005,04:00:00,NA
29,02.01.2005,05:00:00,NA
30,02.01.2005,06:00:00,NA
31,02.01.2005,07:00:00,NA
32,02.01.2005,08:00:00,NA
33,02.01.2005,09:00:00,NA
34,02.01.2005,10:00:00,NA
35,02.01.2005,11:00:00,NA
36,02.01.2005,12:00:00,1.9195
37,02.01.2005,13:00:00,NA
38,02.01.2005,14:00:00,NA
39,02.01.2005,15:00:00,NA
40,02.01.2005,16:00:00,NA
41,02.01.2005,17:00:00,NA
42,02.01.2005,18:00:00,NA
43,02.01.2005,19:00:00,1.91895
44,02.01.2005,20:00:00,1.9194
45,02.01.2005,21:00:00,1.91945
46,02.01.2005,22:00:00,1.91945
47,02.01.2005,23:00:00,1.919
48,03.01.2005,00:00:00,1.91935
49,03.01.2005,01:00:00,1.91735
50,03.01.2005,02:00:00,1.91655
51,03.01.2005,03:00:00,1.91175
52,03.01.2005,04:00:00,1.90135
53,03.01.2005,05:00:00,1.90455
54,03.01.2005,06:00:00,1.90535
55,03.01.2005,07:00:00,1.9072
56,03.01.2005,08:00:00,1.91165
57,03.01.2005,09:00:00,1.91275
58,03.01.2005,10:00:00,1.9123
59,03.01.2005,11:00:00,1.90865
60,03.01.2005,12:00:00,1.9069
61,03.01.2005,13:00:00,1.91005
62,03.01.2005,14:00:00,1.90735
63,03.01.2005,15:00:00,1.9085
64,03.01.2005,16:00:00,1.90315
65,03.01.2005,17:00:00,1.90545
66,03.01.2005,18:00:00,1.90385
67,03.01.2005,19:00:00,1.90175
68,03.01.2005,20:00:00,1.90465
69,03.01.2005,21:00:00,1.90445
70,03.01.2005,22:00:00,1.9044
71,03.01.2005,23:00:00,1.9054
72,04.01.2005,00:00:00,1.90435
73,04.01.2005,01:00:00,1.9035
74,04.01.2005,02:00:00,1.90635
75,04.01.2005,03:00:00,1.90775
76,04.01.2005,04:00:00,1.90775
77,04.01.2005,05:00:00,1.90685
78,04.01.2005,06:00:00,1.9077
79,04.01.2005,07:00:00,1.90285
80,04.01.2005,08:00:00,1.9043
81,04.01.2005,09:00:00,1.90205
82,04.01.2005,10:00:00,1.89485
83,04.01.2005,11:00:00,1.89425
84,04.01.2005,12:00:00,1.89515
85,04.01.2005,13:00:00,1.89315
86,04.01.2005,14:00:00,1.8947
87,04.01.2005,15:00:00,1.89285
88,04.01.2005,16:00:00,1.88345
89,04.01.2005,17:00:00,1.88335
90,04.01.2005,18:00:00,1.88355
91,04.01.2005,19:00:00,1.88385
92,04.01.2005,20:00:00,1.88
93,04.01.2005,21:00:00,1.8814
94,04.01.2005,22:00:00,1.8827
95,04.01.2005,23:00:00,1.882
96,05.01.2005,00:00:00,1.88305
97,05.01.2005,01:00:00,1.88325
98,05.01.2005,02:00:00,1.88425
99,05.01.2005,03:00:00,1.8834
