#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2008,01:00:00,1.98535
2,01.01.2008,02:00:00,1.98535
3,01.01.2008,03:00:00,NA
4,01.01.2008,04:00:00,NA
5,01.01.2008,05:00:00,NA
6,01.01.2008,06:00:00,NA
7,01.01.2008,07:00:00,NA
8,01.01.2008,08:00:00,1.9862
9,01.01.2008,09:00:00,1.98545
10,01.01.2008,10:00:00,1.98545
11,01.01.2008,11:00:00,1.98475
12,01.01.2008,12:00:00,1.98535
13,01.01.2008,13:00:00,1.98575
14,01.01.2008,14:00:00,1.98545
15,01.01.2008,15:00:00,1.98545
16,01.01.2008,16:00:00,1.98405
17,01.01.2008,17:00:00,1.98435
18,01.01.2008,18:00:00,1.9859
19,01.01.2008,19:00:00,1.98715
20,01.01.2008,20:00:00,1.98635
21,01.01.2008,21:00:00,1.98596
22,01.01.2008,22:00:00,1.9865
23,01.01.2008,23:00:00,1.9867
24,02.01.2008,00:00:00,1.987
25,02.01.2008,01:00:00,1.9848
26,02.01.2008,02:00:00,1.9828
27,02.01.2008,03:00:00,1.9837
28,02.01.2008,04:00:00,1.9852
29,02.01.2008,05:00:00,1.98725
30,02.01.2008,06:00:00,1.9882
31,02.01.2008,07:00:00,1.986755
32,02.01.2008,08:00:00,1.9814
33,02.01.2008,09:00:00,1.9835
34,02.01.2008,10:00:00,1.9842
35,02.01.2008,11:00:00,1.98315
36,02.01.2008,12:00:00,1.98465
37,02.01.2008,13:00:00,1.98175
38,02.01.2008,14:00:00,1.9798
39,02.01.2008,15:00:00,1.97855
40,02.01.2008,16:00:00,1.97945
41,02.01.2008,17:00:00,1.9822
42,02.01.2008,18:00:00,1.98021
43,02.01.2008,19:00:00,1.98152
44,02.01.2008,20:00:00,1.98065
45,02.01.2008,21:00:00,1.98085
46,02.01.2008,22:00:00,1.98095
47,02.01.2008,23:00:00,1.9814
48,03.01.2008,00:00:00,1.9817
49,03.01.2008,01:00:00,1.9822
50,03.01.2008,02:00:00,1.9824
51,03.01.2008,03:00:00,1.9807
52,03.01.2008,04:00:00,1.9817
53,03.01.2008,05:00:00,1.98285
54,03.01.2008,06:00:00,1.98245
55,03.01.2008,07:00:00,1.9825
56,03.01.2008,08:00:00,1.97985
57,03.01.2008,09:00:00,1.9772
58,03.01.2008,10:00:00,1.9728
59,03.01.2008,11:00:00,1.9745
60,03.01.2008,12:00:00,1.97755
61,03.01.2008,13:00:00,1.9786
62,03.01.2008,14:00:00,1.9754
63,03.01.2008,15:00:00,1.9747
64,03.01.2008,16:00:00,1.97135
65,03.01.2008,17:00:00,1.97315
66,03.01.2008,18:00:00,1.975
67,03.01.2008,19:00:00,1.9749
68,03.01.2008,20:00:00,1.9734
69,03.01.2008,21:00:00,1.97345
70,03.01.2008,22:00:00,1.97102
71,03.01.2008,23:00:00,1.97257
72,04.01.2008,00:00:00,1.97375
73,04.01.2008,01:00:00,1.9716
74,04.01.2008,02:00:00,1.973
75,04.01.2008,03:00:00,1.97275
76,04.01.2008,04:00:00,1.97175
77,04.01.2008,05:00:00,1.9715
78,04.01.2008,06:00:00,1.9725
79,04.01.2008,07:00:00,1.970715
80,04.01.2008,08:00:00,1.9692
81,04.01.2008,09:00:00,1.97115
82,04.01.2008,10:00:00,1.9768
83,04.01.2008,11:00:00,1.97961
84,04.01.2008,12:00:00,1.9772
85,04.01.2008,13:00:00,1.974915
86,04.01.2008,14:00:00,1.980675
87,04.01.2008,15:00:00,1.975395
88,04.01.2008,16:00:00,1.97435
89,04.01.2008,17:00:00,1.97555
90,04.01.2008,18:00:00,1.972
91,04.01.2008,19:00:00,1.9736
92,04.01.2008,20:00:00,1.9724
93,04.01.2008,21:00:00,1.97175
94,04.01.2008,22:00:00,1.974
95,04.01.2008,23:00:00,1.974
96,05.01.2008,00:00:00,NA
97,05.01.2008,01:00:00,1.97395
98,05.01.2008,02:00:00,NA
99,05.01.2008,03:00:00,NA
