#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2010,01:00:00,NA
2,01.01.2010,02:00:00,NA
3,01.01.2010,03:00:00,NA
4,01.01.2010,04:00:00,1.6164
5,01.01.2010,05:00:00,1.61705
6,01.01.2010,06:00:00,NA
7,01.01.2010,07:00:00,1.61705
8,01.01.2010,08:00:00,1.61705
9,01.01.2010,09:00:00,1.61705
10,01.01.2010,10:00:00,1.61705
11,01.01.2010,11:00:00,1.61705
12,01.01.2010,12:00:00,1.61705
13,01.01.2010,13:00:00,1.61651
14,01.01.2010,14:00:00,1.61705
15,01.01.2010,15:00:00,NA
16,01.01.2010,16:00:00,NA
17,01.01.2010,17:00:00,1.61705
18,01.01.2010,18:00:00,1.61305
19,01.01.2010,19:00:00,1.61705
20,01.01.2010,20:00:00,NA
21,01.01.2010,21:00:00,NA
22,01.01.2010,22:00:00,1.61651
23,01.01.2010,23:00:00,1.61705
24,02.01.2010,00:00:00,1.61705
25,02.01.2010,01:00:00,NA
26,02.01.2010,02:00:00,NA
27,02.01.2010,03:00:00,NA
28,02.01.2010,04:00:00,NA
29,02.01.2010,05:00:00,NA
30,02.01.2010,06:00:00,NA
31,02.01.2010,07:00:00,NA
32,02.01.2010,08:00:00,NA
33,02.01.2010,09:00:00,NA
34,02.01.2010,10:00:00,NA
35,02.01.2010,11:00:00,NA
36,02.01.2010,12:00:00,1.61705
37,02.01.2010,13:00:00,NA
38,02.01.2010,14:00:00,1.61705
39,02.01.2010,15:00:00,NA
40,02.01.2010,16:00:00,NA
41,02.01.2010,17:00:00,NA
42,02.01.2010,18:00:00,NA
43,02.01.2010,19:00:00,1.61705
44,02.01.2010,20:00:00,NA
45,02.01.2010,21:00:00,NA
46,02.01.2010,22:00:00,NA
47,02.01.2010,23:00:00,NA
48,03.01.2010,00:00:00,NA
49,03.01.2010,01:00:00,NA
50,03.01.2010,02:00:00,NA
51,03.01.2010,03:00:00,NA
52,03.01.2010,04:00:00,NA
53,03.01.2010,05:00:00,NA
54,03.01.2010,06:00:00,NA
55,03.01.2010,07:00:00,NA
56,03.01.2010,08:00:00,NA
57,03.01.2010,09:00:00,NA
58,03.01.2010,10:00:00,NA
59,03.01.2010,11:00:00,NA
60,03.01.2010,12:00:00,NA
61,03.01.2010,13:00:00,NA
62,03.01.2010,14:00:00,NA
63,03.01.2010,15:00:00,NA
64,03.01.2010,16:00:00,NA
65,03.01.2010,17:00:00,NA
66,03.01.2010,18:00:00,1.61675
67,03.01.2010,19:00:00,1.6155
68,03.01.2010,20:00:00,1.61525
69,03.01.2010,21:00:00,1.61476
70,03.01.2010,22:00:00,1.61125
71,03.01.2010,23:00:00,1.6127
72,04.01.2010,00:00:00,1.613985
73,04.01.2010,01:00:00,1.612175
74,04.01.2010,02:00:00,1.60904
75,04.01.2010,03:00:00,1.61135
76,04.01.2010,04:00:00,1.60885
77,04.01.2010,05:00:00,1.60905
78,04.01.2010,06:00:00,1.609525
79,04.01.2010,07:00:00,1.60885
80,04.01.2010,08:00:00,1.60989
81,04.01.2010,09:00:00,1.61527
82,04.01.2010,10:00:00,1.620525
83,04.01.2010,11:00:00,1.617585
84,04.01.2010,12:00:00,1.62213
85,04.01.2010,13:00:00,1.61538
86,04.01.2010,14:00:00,1.61625
87,04.01.2010,15:00:00,1.61656
88,04.01.2010,16:00:00,1.612025
89,04.01.2010,17:00:00,1.61075
90,04.01.2010,18:00:00,1.61262
91,04.01.2010,19:00:00,1.609855
92,04.01.2010,20:00:00,1.609395
93,04.01.2010,21:00:00,1.610175
94,04.01.2010,22:00:00,1.60859
95,04.01.2010,23:00:00,1.60909
96,05.01.2010,00:00:00,1.61135
97,05.01.2010,01:00:00,1.6105
98,05.01.2010,02:00:00,1.607975
99,05.01.2010,03:00:00,1.60947
