#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,1.9,3.9,0.0,1010.5,0.0,0.0,1001.7,0.0,100.0,0.0,86.0,4.1,7.1,326.0,333.0,NW,NW,0.5,0.0,rain
2,2003-01-01 01:00,2.4,4.6,0.0,1008.9,0.0,0.0,1000.1,0.0,99.0,0.0,86.0,4.9,8.3,327.0,332.0,NW,NW,0.8,0.0,rain
3,2003-01-01 02:00,3.3,5.2,0.0,1007.8,0.0,0.0,999.1,0.0,100.0,0.3,88.0,5.2,8.9,326.0,332.0,NW,NW,1.5,0.0,rain
4,2003-01-01 03:00,4.2,5.5,0.0,1005.9,0.0,0.0,997.2,0.0,100.0,1.3,92.0,5.9,9.9,321.0,325.0,NW,NW,1.5,0.0,rain
5,2003-01-01 04:00,4.8,5.7,10.0,1004.0,0.0,0.0,995.3,0.0,100.0,1.1,94.0,6.1,10.3,323.0,327.0,NW,NW,1.7,0.0,rain
6,2003-01-01 05:00,5.5,6.1,0.0,1002.1,0.0,0.0,993.4,0.0,100.0,1.5,95.0,6.2,10.3,321.0,325.0,NW,NW,2.2,0.0,rain
7,2003-01-01 06:00,6.7,7.2,10.0,1000.1,0.0,0.0,991.5,0.0,100.0,1.1,97.0,6.5,10.7,321.0,324.0,NW,NW,3.4,0.0,rain
8,2003-01-01 07:00,7.5,7.9,30.0,998.1,0.0,0.0,989.6,0.0,100.0,2.0,98.0,6.0,10.0,330.0,335.0,NW,NW,4.6,0.0,rain
9,2003-01-01 08:00,8.6,8.9,70.0,996.6,0.0,0.0,988.1,0.0,100.0,1.4,98.0,5.4,9.4,348.0,354.0,N,N,6.1,0.0,rain
10,2003-01-01 09:00,9.4,9.6,160.0,994.8,0.0,0.0,986.4,1.0,100.0,1.1,99.0,5.4,9.4,7.0,12.0,N,N,6.9,0.0,rain
11,2003-01-01 10:00,9.9,10.3,30.0,993.8,0.0,0.0,985.4,5.0,100.0,0.9,98.0,5.6,9.6,26.0,29.0,NE,NE,7.7,0.0,rain
12,2003-01-01 11:00,10.5,10.9,10.0,992.8,0.0,0.0,984.4,15.0,100.0,0.4,97.0,6.1,9.9,39.0,41.0,NE,NE,8.4,0.0,rain
13,2003-01-01 12:00,10.8,11.3,30.0,991.3,0.0,0.0,983.0,29.0,100.0,0.4,97.0,5.6,9.4,35.0,37.0,NE,NE,9.0,0.0,rain
14,2003-01-01 13:00,11.0,11.5,130.0,989.9,0.0,0.0,981.5,39.0,100.0,0.6,97.0,5.7,9.5,33.0,37.0,NE,NE,9.2,1.0,rain
15,2003-01-01 14:00,10.7,11.4,70.0,989.5,0.0,0.0,981.1,16.0,100.0,1.2,96.0,6.5,10.7,49.0,52.0,NE,NE,8.9,0.0,rain
16,2003-01-01 15:00,10.4,11.3,50.0,990.0,0.0,0.0,981.6,6.0,100.0,1.2,94.0,6.7,10.9,62.0,65.0,NE,NE,8.6,0.0,rain
17,2003-01-01 16:00,10.3,11.3,60.0,989.9,0.0,0.0,981.5,2.0,100.0,0.9,93.0,5.5,9.3,61.0,64.0,NE,NE,9.1,0.0,rain
18,2003-01-01 17:00,10.2,11.4,60.0,989.4,0.0,0.0,981.0,0.0,100.0,0.4,93.0,4.6,7.9,53.0,56.0,NE,NE,9.5,0.0,rain
19,2003-01-01 18:00,10.1,11.2,30.0,989.2,0.0,0.0,980.8,0.0,100.0,0.1,93.0,5.5,9.1,53.0,55.0,NE,NE,8.9,0.0,rain
20,2003-01-01 19:00,9.9,11.0,10.0,989.5,0.0,0.0,981.1,0.0,100.0,0.0,93.0,5.5,9.2,59.0,61.0,NE,NE,8.6,0.0,rain
