#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,2.9,5.2,0.0,1018.0,0.0,0.0,986.3,0.0,22.0,0.0,85.0,2.3,4.3,156.0,149.0,SE,SE,3.3,0.0,no precipitation
2,2003-01-01 01:00,2.9,5.0,0.0,1017.8,0.0,0.0,986.1,0.0,28.0,0.0,86.0,2.0,3.8,153.0,148.0,SE,SE,3.3,0.0,no precipitation
3,2003-01-01 02:00,3.1,5.2,0.0,1018.1,0.0,0.0,986.4,0.0,37.0,0.0,86.0,2.0,4.1,146.0,138.0,SE,SE,3.5,0.0,no precipitation
4,2003-01-01 03:00,2.8,5.1,0.0,1018.2,0.0,0.0,986.5,0.0,55.0,0.0,85.0,2.2,4.5,148.0,138.0,SE,SE,3.2,0.0,no precipitation
5,2003-01-01 04:00,2.7,5.0,0.0,1017.9,0.0,0.0,986.2,0.0,91.0,0.0,86.0,2.4,4.6,148.0,139.0,SE,SE,2.9,0.0,no precipitation
6,2003-01-01 05:00,2.0,4.2,0.0,1017.8,0.0,0.0,986.1,0.0,96.0,0.0,86.0,2.5,4.8,151.0,142.0,SE,SE,1.9,0.0,no precipitation
7,2003-01-01 06:00,2.1,4.9,0.0,1017.7,0.0,0.0,986.0,0.0,99.0,0.0,83.0,2.5,4.5,152.0,145.0,SE,SE,2.7,0.0,no precipitation
8,2003-01-01 07:00,2.0,4.8,0.0,1018.3,0.0,0.0,986.5,0.0,99.0,0.0,82.0,2.3,4.3,152.0,145.0,SE,SE,2.9,0.0,no precipitation
9,2003-01-01 08:00,2.8,6.0,0.0,1018.4,0.0,0.0,986.6,14.0,99.0,0.0,80.0,2.2,3.8,148.0,141.0,SE,SE,4.4,0.0,no precipitation
10,2003-01-01 09:00,3.0,6.3,0.0,1018.9,0.0,0.0,987.1,96.0,99.0,0.0,80.0,2.4,3.8,141.0,133.0,SE,SE,4.5,1.0,no precipitation
11,2003-01-01 10:00,5.4,10.4,0.0,1019.2,0.0,0.0,987.4,218.0,100.0,0.0,71.0,2.5,4.3,132.0,133.0,SE,SE,9.3,2.0,no precipitation
12,2003-01-01 11:00,5.6,11.1,0.0,1018.0,0.0,0.0,986.3,324.0,97.0,0.0,69.0,2.6,3.6,109.0,111.0,E,E,10.1,3.0,no precipitation
13,2003-01-01 12:00,6.1,12.1,0.0,1017.0,0.0,0.0,985.4,416.0,96.0,0.0,67.0,3.3,4.6,106.0,108.0,E,E,10.8,4.0,no precipitation
14,2003-01-01 13:00,6.5,12.5,0.0,1016.1,0.0,0.0,984.7,338.0,100.0,0.0,67.0,3.8,5.4,106.0,108.0,E,E,11.1,3.0,no precipitation
15,2003-01-01 14:00,7.5,13.1,0.0,1016.0,0.0,0.0,984.6,219.0,96.0,0.0,69.0,3.4,5.2,104.0,106.0,E,E,12.0,2.0,no precipitation
16,2003-01-01 15:00,7.8,13.1,0.0,1015.7,0.0,0.0,984.4,147.0,100.0,0.0,70.0,2.8,5.3,103.0,107.0,E,E,12.2,2.0,no precipitation
17,2003-01-01 16:00,7.6,13.2,0.0,1016.1,0.0,0.0,984.8,75.0,86.0,0.0,69.0,2.6,5.5,106.0,109.0,E,E,12.6,1.0,no precipitation
18,2003-01-01 17:00,7.1,11.6,0.0,1016.5,0.0,0.0,985.1,7.0,95.0,0.0,74.0,2.3,5.4,111.0,110.0,E,E,10.8,0.0,no precipitation
19,2003-01-01 18:00,7.4,11.7,0.0,1016.5,0.0,0.0,985.1,0.0,100.0,0.0,75.0,2.0,5.2,114.0,111.0,SE,E,11.2,0.0,no precipitation
20,2003-01-01 19:00,7.6,12.2,0.0,1016.7,0.0,0.0,985.4,0.0,99.0,0.0,74.0,1.9,5.3,116.0,111.0,SE,E,11.8,0.0,no precipitation
