#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,-3.3,-1.2,0.0,1014.6,0.0,0.0,1000.4,0.0,44.0,0.0,86.0,3.4,6.0,313.0,320.0,NW,NW,-5.3,0.0,snow
2,2003-01-01 01:00,-3.1,-1.0,0.0,1014.4,0.0,0.0,1000.2,0.0,51.0,0.0,85.0,3.2,6.0,319.0,327.0,NW,NW,-4.9,0.0,snow
3,2003-01-01 02:00,-2.9,-0.9,0.0,1014.1,0.0,0.0,1000.0,0.0,86.0,0.0,86.0,3.5,6.2,321.0,330.0,NW,NW,-5.0,0.0,snow
4,2003-01-01 03:00,-2.6,-0.5,0.0,1013.6,0.0,0.0,999.5,0.0,81.0,0.0,85.0,3.5,6.2,326.0,332.0,NW,NW,-4.5,0.0,snow
5,2003-01-01 04:00,-2.3,-0.1,0.0,1013.3,0.0,0.0,999.2,0.0,88.0,0.0,85.0,3.1,5.9,335.0,344.0,NW,N,-3.8,0.0,snow
6,2003-01-01 05:00,-1.9,0.3,0.0,1012.4,0.0,0.0,998.3,0.0,78.0,0.0,85.0,3.3,5.8,337.0,346.0,NW,N,-3.4,0.0,rain/snow mix
7,2003-01-01 06:00,-1.4,0.6,0.0,1011.9,0.0,0.0,997.8,0.0,83.0,0.0,87.0,3.2,5.8,335.0,347.0,NW,N,-2.9,0.0,wet snow
8,2003-01-01 07:00,-1.0,0.5,0.0,1010.9,0.0,0.0,996.9,0.0,76.0,0.0,90.0,3.5,6.4,331.0,342.0,NW,N,-3.3,0.0,snow
9,2003-01-01 08:00,-0.5,0.9,0.0,1010.5,0.0,0.0,996.5,2.0,91.0,0.0,90.0,3.6,6.8,336.0,348.0,NW,N,-2.9,0.0,rain/snow mix
10,2003-01-01 09:00,0.3,1.5,0.0,1009.2,0.0,0.0,995.3,32.0,99.0,0.0,92.0,4.3,7.4,335.0,345.0,NW,N,-2.7,0.0,rain
11,2003-01-01 10:00,0.7,2.3,0.0,1008.5,0.0,0.0,994.5,115.0,100.0,0.0,89.0,4.5,7.8,340.0,349.0,N,N,-1.8,1.0,rain
12,2003-01-01 11:00,1.5,3.3,0.0,1006.6,0.0,0.0,992.8,130.0,100.0,0.1,88.0,4.8,7.4,333.0,340.0,NW,N,-0.7,1.0,rain
13,2003-01-01 12:00,2.4,4.1,10.0,1004.3,0.0,0.0,990.5,95.0,100.0,0.5,89.0,5.8,9.3,327.0,335.0,NW,NW,-0.2,1.0,rain
14,2003-01-01 13:00,3.2,4.5,100.0,1002.1,0.0,0.0,988.4,69.0,100.0,2.0,91.0,6.6,10.9,345.0,351.0,N,N,0.0,1.0,rain
15,2003-01-01 14:00,3.9,5.2,50.0,1000.4,0.0,0.0,986.8,15.0,100.0,2.0,92.0,6.6,11.2,357.0,3.0,N,N,0.9,0.0,rain
16,2003-01-01 15:00,4.9,6.4,0.0,999.0,0.0,0.0,985.5,9.0,100.0,1.3,90.0,6.7,11.3,3.0,9.0,N,N,2.5,0.0,rain
17,2003-01-01 16:00,5.7,7.3,0.0,997.5,0.0,0.0,984.0,1.0,100.0,1.6,90.0,6.7,11.4,7.0,12.0,N,N,3.5,0.0,rain
18,2003-01-01 17:00,6.3,8.0,100.0,995.9,0.0,0.0,982.5,0.0,100.0,2.1,89.0,7.2,12.0,12.0,17.0,N,N,4.3,0.0,rain
19,2003-01-01 18:00,6.8,8.5,30.0,994.7,0.0,0.0,981.3,0.0,97.0,1.7,89.0,7.5,12.5,22.0,27.0,N,NE,4.8,0.0,rain
20,2003-01-01 19:00,7.0,8.8,0.0,993.9,0.0,0.0,980.5,0.0,100.0,0.3,88.0,7.4,12.4,29.0,33.0,NE,NE,5.3,0.0,rain
