#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2019,01:00:00,1.14795
2,01.01.2019,02:00:00,1.14725
3,01.01.2019,03:00:00,NA
4,01.01.2019,04:00:00,NA
5,01.01.2019,05:00:00,NA
6,01.01.2019,06:00:00,1.14705
7,01.01.2019,07:00:00,1.14785
8,01.01.2019,08:00:00,1.14675
9,01.01.2019,09:00:00,1.14705
10,01.01.2019,10:00:00,1.14775
11,01.01.2019,11:00:00,1.14875
12,01.01.2019,12:00:00,1.1489
13,01.01.2019,13:00:00,1.15115
14,01.01.2019,14:00:00,1.15295
15,01.01.2019,15:00:00,1.15445
16,01.01.2019,16:00:00,1.15445
17,01.01.2019,17:00:00,NA
18,01.01.2019,18:00:00,1.15625
19,01.01.2019,19:00:00,1.14655
20,01.01.2019,20:00:00,1.14655
21,01.01.2019,21:00:00,1.14705
22,01.01.2019,22:00:00,1.14655
23,01.01.2019,23:00:00,1.14624
24,02.01.2019,00:00:00,1.14613
25,02.01.2019,01:00:00,1.14563
26,02.01.2019,02:00:00,1.145235
27,02.01.2019,03:00:00,1.14458
28,02.01.2019,04:00:00,1.144585
29,02.01.2019,05:00:00,1.144515
30,02.01.2019,06:00:00,1.14781
31,02.01.2019,07:00:00,1.14855
32,02.01.2019,08:00:00,1.14767
33,02.01.2019,09:00:00,1.144815
34,02.01.2019,10:00:00,1.14341
35,02.01.2019,11:00:00,1.1437
36,02.01.2019,12:00:00,1.14338
37,02.01.2019,13:00:00,1.140505
38,02.01.2019,14:00:00,1.13719
39,02.01.2019,15:00:00,1.136085
40,02.01.2019,16:00:00,1.135365
41,02.01.2019,17:00:00,1.13562
42,02.01.2019,18:00:00,1.133535
43,02.01.2019,19:00:00,1.13281
44,02.01.2019,20:00:00,1.134365
45,02.01.2019,21:00:00,1.134565
46,02.01.2019,22:00:00,1.13449
47,02.01.2019,23:00:00,1.13394
48,03.01.2019,00:00:00,1.131255
49,03.01.2019,01:00:00,1.13399
50,03.01.2019,02:00:00,1.13485
51,03.01.2019,03:00:00,1.135835
52,03.01.2019,04:00:00,1.1365
53,03.01.2019,05:00:00,1.136745
54,03.01.2019,06:00:00,1.13611
55,03.01.2019,07:00:00,1.137245
56,03.01.2019,08:00:00,1.13697
57,03.01.2019,09:00:00,1.13802
58,03.01.2019,10:00:00,1.13759
59,03.01.2019,11:00:00,1.136835
60,03.01.2019,12:00:00,1.134155
61,03.01.2019,13:00:00,1.134345
62,03.01.2019,14:00:00,1.136555
63,03.01.2019,15:00:00,1.136455
64,03.01.2019,16:00:00,1.13929
65,03.01.2019,17:00:00,1.139855
66,03.01.2019,18:00:00,1.139895
67,03.01.2019,19:00:00,1.14007
68,03.01.2019,20:00:00,1.13915
69,03.01.2019,21:00:00,1.139855
70,03.01.2019,22:00:00,1.139355
71,03.01.2019,23:00:00,1.13937
72,04.01.2019,00:00:00,1.13902
73,04.01.2019,01:00:00,1.14054
74,04.01.2019,02:00:00,1.14043
75,04.01.2019,03:00:00,1.139775
76,04.01.2019,04:00:00,1.139805
77,04.01.2019,05:00:00,1.13943
78,04.01.2019,06:00:00,1.13902
79,04.01.2019,07:00:00,1.13934
80,04.01.2019,08:00:00,1.140785
81,04.01.2019,09:00:00,1.14081
82,04.01.2019,10:00:00,1.14036
83,04.01.2019,11:00:00,1.14041
84,04.01.2019,12:00:00,1.141155
85,04.01.2019,13:00:00,1.14058
86,04.01.2019,14:00:00,1.13715
87,04.01.2019,15:00:00,1.135365
88,04.01.2019,16:00:00,1.14106
89,04.01.2019,17:00:00,1.140895
90,04.01.2019,18:00:00,1.14055
91,04.01.2019,19:00:00,1.140415
92,04.01.2019,20:00:00,1.140015
93,04.01.2019,21:00:00,1.140285
94,04.01.2019,22:00:00,1.13959
95,04.01.2019,23:00:00,1.13952
96,05.01.2019,00:00:00,NA
97,05.01.2019,01:00:00,NA
98,05.01.2019,02:00:00,NA
99,05.01.2019,03:00:00,NA
