#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2004,01:00:00,NA
2,01.01.2004,02:00:00,NA
3,01.01.2004,03:00:00,NA
4,01.01.2004,04:00:00,NA
5,01.01.2004,05:00:00,NA
6,01.01.2004,06:00:00,NA
7,01.01.2004,07:00:00,NA
8,01.01.2004,08:00:00,107.23
9,01.01.2004,09:00:00,107.375
10,01.01.2004,10:00:00,NA
11,01.01.2004,11:00:00,NA
12,01.01.2004,12:00:00,NA
13,01.01.2004,13:00:00,NA
14,01.01.2004,14:00:00,NA
15,01.01.2004,15:00:00,NA
16,01.01.2004,16:00:00,NA
17,01.01.2004,17:00:00,NA
18,01.01.2004,18:00:00,107.23
19,01.01.2004,19:00:00,107.45
20,01.01.2004,20:00:00,107.375
21,01.01.2004,21:00:00,107.39
22,01.01.2004,22:00:00,107.46
23,01.01.2004,23:00:00,107.3
24,02.01.2004,00:00:00,107.325
25,02.01.2004,01:00:00,107.375
26,02.01.2004,02:00:00,107.315
27,02.01.2004,03:00:00,107.34
28,02.01.2004,04:00:00,106.93
29,02.01.2004,05:00:00,106.925
30,02.01.2004,06:00:00,106.925
31,02.01.2004,07:00:00,106.93
32,02.01.2004,08:00:00,106.915
33,02.01.2004,09:00:00,106.94
34,02.01.2004,10:00:00,106.915
35,02.01.2004,11:00:00,106.925
36,02.01.2004,12:00:00,106.965
37,02.01.2004,13:00:00,106.945
38,02.01.2004,14:00:00,106.945
39,02.01.2004,15:00:00,106.915
40,02.01.2004,16:00:00,107.02
41,02.01.2004,17:00:00,106.955
42,02.01.2004,18:00:00,106.91
43,02.01.2004,19:00:00,106.91
44,02.01.2004,20:00:00,107.005
45,02.01.2004,21:00:00,106.94
46,02.01.2004,22:00:00,107.055
47,02.01.2004,23:00:00,107.04
48,03.01.2004,00:00:00,106.9
49,03.01.2004,01:00:00,106.9
50,03.01.2004,02:00:00,NA
51,03.01.2004,03:00:00,106.9
52,03.01.2004,04:00:00,NA
53,03.01.2004,05:00:00,107.03
54,03.01.2004,06:00:00,106.9
55,03.01.2004,07:00:00,NA
56,03.01.2004,08:00:00,107.03
57,03.01.2004,09:00:00,106.9
58,03.01.2004,10:00:00,NA
59,03.01.2004,11:00:00,NA
60,03.01.2004,12:00:00,107.03
61,03.01.2004,13:00:00,NA
62,03.01.2004,14:00:00,106.9
63,03.01.2004,15:00:00,NA
64,03.01.2004,16:00:00,NA
65,03.01.2004,17:00:00,NA
66,03.01.2004,18:00:00,NA
67,03.01.2004,19:00:00,NA
68,03.01.2004,20:00:00,NA
69,03.01.2004,21:00:00,NA
70,03.01.2004,22:00:00,NA
71,03.01.2004,23:00:00,107.03
72,04.01.2004,00:00:00,NA
73,04.01.2004,01:00:00,106.9
74,04.01.2004,02:00:00,106.9
75,04.01.2004,03:00:00,NA
76,04.01.2004,04:00:00,NA
77,04.01.2004,05:00:00,NA
78,04.01.2004,06:00:00,107.025
79,04.01.2004,07:00:00,106.9
80,04.01.2004,08:00:00,NA
81,04.01.2004,09:00:00,NA
82,04.01.2004,10:00:00,106.95
83,04.01.2004,11:00:00,NA
84,04.01.2004,12:00:00,106.9
85,04.01.2004,13:00:00,NA
86,04.01.2004,14:00:00,NA
87,04.01.2004,15:00:00,NA
88,04.01.2004,16:00:00,NA
89,04.01.2004,17:00:00,NA
90,04.01.2004,18:00:00,107.025
91,04.01.2004,19:00:00,107.02
92,04.01.2004,20:00:00,107.04
93,04.01.2004,21:00:00,107.065
94,04.01.2004,22:00:00,107.065
95,04.01.2004,23:00:00,107.075
96,05.01.2004,00:00:00,106.96
97,05.01.2004,01:00:00,106.91
98,05.01.2004,02:00:00,106.905
99,05.01.2004,03:00:00,106.97
