#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2003,01:00:00,1.60965
2,01.01.2003,02:00:00,NA
3,01.01.2003,03:00:00,NA
4,01.01.2003,04:00:00,NA
5,01.01.2003,05:00:00,1.60965
6,01.01.2003,06:00:00,NA
7,01.01.2003,07:00:00,NA
8,01.01.2003,08:00:00,1.61025
9,01.01.2003,09:00:00,1.61025
10,01.01.2003,10:00:00,NA
11,01.01.2003,11:00:00,1.60965
12,01.01.2003,12:00:00,NA
13,01.01.2003,13:00:00,NA
14,01.01.2003,14:00:00,NA
15,01.01.2003,15:00:00,NA
16,01.01.2003,16:00:00,NA
17,01.01.2003,17:00:00,NA
18,01.01.2003,18:00:00,1.6108
19,01.01.2003,19:00:00,1.60965
20,01.01.2003,20:00:00,1.611
21,01.01.2003,21:00:00,1.6105
22,01.01.2003,22:00:00,1.6109
23,01.01.2003,23:00:00,1.6103
24,02.01.2003,00:00:00,1.6097
25,02.01.2003,01:00:00,1.6091
26,02.01.2003,02:00:00,1.6095
27,02.01.2003,03:00:00,1.60885
28,02.01.2003,04:00:00,1.60815
29,02.01.2003,05:00:00,1.60825
30,02.01.2003,06:00:00,1.60815
31,02.01.2003,07:00:00,1.6085
32,02.01.2003,08:00:00,1.60275
33,02.01.2003,09:00:00,1.60455
34,02.01.2003,10:00:00,1.60775
35,02.01.2003,11:00:00,1.6076
36,02.01.2003,12:00:00,1.60785
37,02.01.2003,13:00:00,1.60325
38,02.01.2003,14:00:00,1.60475
39,02.01.2003,15:00:00,1.60285
40,02.01.2003,16:00:00,1.59785
41,02.01.2003,17:00:00,1.59765
42,02.01.2003,18:00:00,1.59375
43,02.01.2003,19:00:00,1.59265
44,02.01.2003,20:00:00,1.59295
45,02.01.2003,21:00:00,1.59405
46,02.01.2003,22:00:00,1.5944
47,02.01.2003,23:00:00,1.5939
48,03.01.2003,00:00:00,1.59345
49,03.01.2003,01:00:00,1.5957
50,03.01.2003,02:00:00,1.59615
51,03.01.2003,03:00:00,1.59525
52,03.01.2003,04:00:00,1.59565
53,03.01.2003,05:00:00,1.59635
54,03.01.2003,06:00:00,1.5952
55,03.01.2003,07:00:00,1.59385
56,03.01.2003,08:00:00,1.5929
57,03.01.2003,09:00:00,1.59145
58,03.01.2003,10:00:00,1.59175
59,03.01.2003,11:00:00,1.59545
60,03.01.2003,12:00:00,1.59425
61,03.01.2003,13:00:00,1.5968
62,03.01.2003,14:00:00,1.59895
63,03.01.2003,15:00:00,1.59985
64,03.01.2003,16:00:00,1.60275
65,03.01.2003,17:00:00,1.60435
66,03.01.2003,18:00:00,1.60705
67,03.01.2003,19:00:00,1.60665
68,03.01.2003,20:00:00,1.60745
69,03.01.2003,21:00:00,1.6094
70,03.01.2003,22:00:00,1.61075
71,03.01.2003,23:00:00,1.6112
72,04.01.2003,00:00:00,1.6112
73,04.01.2003,01:00:00,1.61005
74,04.01.2003,02:00:00,1.6103
75,04.01.2003,03:00:00,NA
76,04.01.2003,04:00:00,NA
77,04.01.2003,05:00:00,1.6103
78,04.01.2003,06:00:00,1.61005
79,04.01.2003,07:00:00,1.61075
80,04.01.2003,08:00:00,1.61065
81,04.01.2003,09:00:00,1.61085
82,04.01.2003,10:00:00,1.61065
83,04.01.2003,11:00:00,1.61035
84,04.01.2003,12:00:00,1.61045
85,04.01.2003,13:00:00,1.60975
86,04.01.2003,14:00:00,1.6111
87,04.01.2003,15:00:00,1.6121
88,04.01.2003,16:00:00,1.6109
89,04.01.2003,17:00:00,NA
90,04.01.2003,18:00:00,NA
91,04.01.2003,19:00:00,NA
92,04.01.2003,20:00:00,NA
93,04.01.2003,21:00:00,NA
94,04.01.2003,22:00:00,NA
95,04.01.2003,23:00:00,NA
96,05.01.2003,00:00:00,1.6105
97,05.01.2003,01:00:00,NA
98,05.01.2003,02:00:00,NA
99,05.01.2003,03:00:00,NA
