#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,10.7,13.7,140.0,1006.9,0.0,0.0,986.2,0.0,41.0,0.0,82.0,3.7,7.3,9.0,11.0,N,N,12.7,0.0,rain
2,2003-01-01 01:00,10.5,13.6,150.0,1006.4,0.0,0.0,985.7,0.0,38.0,0.0,81.0,3.6,7.2,11.0,13.0,N,N,12.6,0.0,rain
3,2003-01-01 02:00,10.6,13.5,70.0,1005.9,0.0,0.0,985.3,0.0,18.0,0.0,82.0,3.4,7.0,14.0,17.0,N,N,12.6,0.0,no precipitation
4,2003-01-01 03:00,10.1,12.7,0.0,1005.4,0.0,0.0,984.7,0.0,29.0,0.0,84.0,3.2,6.8,19.0,24.0,N,N,11.7,0.0,no precipitation
5,2003-01-01 04:00,9.6,12.0,0.0,1005.4,0.0,0.0,984.6,0.0,52.0,0.0,85.0,3.2,6.4,21.0,27.0,N,NE,10.8,0.0,rain
6,2003-01-01 05:00,9.3,11.4,0.0,1005.3,0.0,0.0,984.6,0.0,67.0,0.0,87.0,3.2,5.9,20.0,26.0,N,NE,10.0,0.0,rain
7,2003-01-01 06:00,9.3,11.5,0.0,1005.6,0.0,0.0,984.9,2.0,73.0,0.0,86.0,3.3,5.6,18.0,23.0,N,N,10.2,0.0,rain
8,2003-01-01 07:00,9.5,11.9,0.0,1006.2,0.0,0.0,985.4,68.0,90.0,0.0,85.0,3.0,5.4,18.0,20.0,N,N,10.9,1.0,no precipitation
9,2003-01-01 08:00,10.6,13.8,10.0,1006.6,0.0,0.0,985.8,175.0,92.0,0.0,81.0,3.3,5.3,22.0,22.0,N,N,12.9,2.0,rain
10,2003-01-01 09:00,10.3,14.0,50.0,1006.1,0.0,0.0,985.4,273.0,95.0,0.0,78.0,3.4,4.7,26.0,27.0,NE,NE,13.2,3.0,rain
11,2003-01-01 10:00,10.4,14.5,130.0,1006.5,0.0,0.0,985.7,364.0,91.0,0.0,76.0,3.6,4.8,30.0,31.0,NE,NE,13.7,4.0,no precipitation
12,2003-01-01 11:00,10.4,15.1,130.0,1005.5,0.0,0.0,984.9,412.0,93.0,0.0,74.0,3.3,4.3,34.0,34.0,NE,NE,14.5,4.0,no precipitation
13,2003-01-01 12:00,10.2,15.4,110.0,1005.3,0.0,0.0,984.6,408.0,96.0,0.0,71.0,3.2,4.2,39.0,39.0,NE,NE,14.9,4.0,rain
14,2003-01-01 13:00,10.1,15.5,100.0,1005.5,0.0,0.0,984.9,296.0,91.0,0.0,70.0,2.5,3.4,45.0,45.0,NE,NE,15.3,2.0,rain
15,2003-01-01 14:00,9.7,14.8,100.0,1005.2,0.0,0.0,984.6,174.0,95.0,0.0,72.0,1.6,2.6,51.0,50.0,NE,NE,15.0,1.0,rain
16,2003-01-01 15:00,10.2,13.5,100.0,1005.7,0.0,0.0,985.1,63.0,94.0,0.1,81.0,1.2,2.1,62.0,56.0,NE,NE,13.9,1.0,rain
17,2003-01-01 16:00,10.1,14.3,90.0,1006.1,0.0,0.0,985.4,1.0,99.0,0.2,76.0,0.5,1.5,96.0,68.0,E,E,15.7,0.0,rain
18,2003-01-01 17:00,9.7,12.2,70.0,1006.8,0.0,0.0,986.1,0.0,100.0,0.4,85.0,0.5,1.1,119.0,86.0,SE,E,13.5,0.0,rain
19,2003-01-01 18:00,9.3,11.5,60.0,1006.9,0.0,0.0,986.2,0.0,100.0,0.3,87.0,1.6,1.5,213.0,208.0,SW,S,11.2,0.0,rain
20,2003-01-01 19:00,9.8,11.8,40.0,1007.5,0.0,0.0,986.8,0.0,100.0,0.0,88.0,1.6,3.1,212.0,221.0,S,SW,11.5,0.0,rain
