#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2000,01:00:00,1.618
2,01.01.2000,02:00:00,1.6182
3,01.01.2000,03:00:00,1.6183
4,01.01.2000,04:00:00,NA
5,01.01.2000,05:00:00,NA
6,01.01.2000,06:00:00,NA
7,01.01.2000,07:00:00,1.618
8,01.01.2000,08:00:00,NA
9,01.01.2000,09:00:00,1.618
10,01.01.2000,10:00:00,NA
11,01.01.2000,11:00:00,1.61745
12,01.01.2000,12:00:00,1.61665
13,01.01.2000,13:00:00,1.61705
14,01.01.2000,14:00:00,NA
15,01.01.2000,15:00:00,NA
16,01.01.2000,16:00:00,NA
17,01.01.2000,17:00:00,NA
18,01.01.2000,18:00:00,NA
19,01.01.2000,19:00:00,NA
20,01.01.2000,20:00:00,NA
21,01.01.2000,21:00:00,NA
22,01.01.2000,22:00:00,NA
23,01.01.2000,23:00:00,NA
24,02.01.2000,00:00:00,NA
25,02.01.2000,01:00:00,NA
26,02.01.2000,02:00:00,NA
27,02.01.2000,03:00:00,NA
28,02.01.2000,04:00:00,NA
29,02.01.2000,05:00:00,NA
30,02.01.2000,06:00:00,NA
31,02.01.2000,07:00:00,NA
32,02.01.2000,08:00:00,NA
33,02.01.2000,09:00:00,NA
34,02.01.2000,10:00:00,NA
35,02.01.2000,11:00:00,NA
36,02.01.2000,12:00:00,NA
37,02.01.2000,13:00:00,NA
38,02.01.2000,14:00:00,NA
39,02.01.2000,15:00:00,NA
40,02.01.2000,16:00:00,NA
41,02.01.2000,17:00:00,NA
42,02.01.2000,18:00:00,NA
43,02.01.2000,19:00:00,NA
44,02.01.2000,20:00:00,NA
45,02.01.2000,21:00:00,NA
46,02.01.2000,22:00:00,1.61445
47,02.01.2000,23:00:00,NA
48,03.01.2000,00:00:00,1.615
49,03.01.2000,01:00:00,1.619
50,03.01.2000,02:00:00,1.6209
51,03.01.2000,03:00:00,1.6208
52,03.01.2000,04:00:00,NA
53,03.01.2000,05:00:00,1.6205
54,03.01.2000,06:00:00,1.62055
55,03.01.2000,07:00:00,1.62065
56,03.01.2000,08:00:00,1.6205
57,03.01.2000,09:00:00,1.6193
58,03.01.2000,10:00:00,1.61725
59,03.01.2000,11:00:00,1.61765
60,03.01.2000,12:00:00,1.61535
61,03.01.2000,13:00:00,1.61525
62,03.01.2000,14:00:00,1.61935
63,03.01.2000,15:00:00,1.619
64,03.01.2000,16:00:00,1.62335
65,03.01.2000,17:00:00,1.62735
66,03.01.2000,18:00:00,1.6333
67,03.01.2000,19:00:00,1.63335
68,03.01.2000,20:00:00,1.63915
69,03.01.2000,21:00:00,1.63705
70,03.01.2000,22:00:00,1.63655
71,03.01.2000,23:00:00,1.6367
72,04.01.2000,00:00:00,1.63505
73,04.01.2000,01:00:00,1.63595
74,04.01.2000,02:00:00,1.63585
75,04.01.2000,03:00:00,1.63525
76,04.01.2000,04:00:00,1.63455
77,04.01.2000,05:00:00,1.63495
78,04.01.2000,06:00:00,1.63455
79,04.01.2000,07:00:00,1.63375
80,04.01.2000,08:00:00,1.63425
81,04.01.2000,09:00:00,1.63455
82,04.01.2000,10:00:00,1.63665
83,04.01.2000,11:00:00,1.63825
84,04.01.2000,12:00:00,1.64045
85,04.01.2000,13:00:00,1.63785
86,04.01.2000,14:00:00,1.63735
87,04.01.2000,15:00:00,1.63725
88,04.01.2000,16:00:00,1.63545
89,04.01.2000,17:00:00,1.6371
90,04.01.2000,18:00:00,1.63875
91,04.01.2000,19:00:00,1.6377
92,04.01.2000,20:00:00,1.6364
93,04.01.2000,21:00:00,1.63545
94,04.01.2000,22:00:00,1.6355
95,04.01.2000,23:00:00,1.6375
96,05.01.2000,00:00:00,1.63745
97,05.01.2000,01:00:00,1.63785
98,05.01.2000,02:00:00,1.63725
99,05.01.2000,03:00:00,1.63725
