#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2013,01:00:00,1.624725
2,01.01.2013,02:00:00,1.6247
3,01.01.2013,03:00:00,1.62355
4,01.01.2013,04:00:00,1.62615
5,01.01.2013,05:00:00,1.62615
6,01.01.2013,06:00:00,1.624725
7,01.01.2013,07:00:00,1.62355
8,01.01.2013,08:00:00,1.63155
9,01.01.2013,09:00:00,1.6247
10,01.01.2013,10:00:00,NA
11,01.01.2013,11:00:00,1.6232
12,01.01.2013,12:00:00,NA
13,01.01.2013,13:00:00,NA
14,01.01.2013,14:00:00,NA
15,01.01.2013,15:00:00,NA
16,01.01.2013,16:00:00,NA
17,01.01.2013,17:00:00,NA
18,01.01.2013,18:00:00,1.62675
19,01.01.2013,19:00:00,1.6249
20,01.01.2013,20:00:00,1.62415
21,01.01.2013,21:00:00,1.62515
22,01.01.2013,22:00:00,1.62445
23,01.01.2013,23:00:00,1.62535
24,02.01.2013,00:00:00,1.624515
25,02.01.2013,01:00:00,1.62568
26,02.01.2013,02:00:00,1.629455
27,02.01.2013,03:00:00,1.63545
28,02.01.2013,04:00:00,1.634865
29,02.01.2013,05:00:00,1.631975
30,02.01.2013,06:00:00,1.63185
31,02.01.2013,07:00:00,1.632185
32,02.01.2013,08:00:00,1.631295
33,02.01.2013,09:00:00,1.63245
34,02.01.2013,10:00:00,1.63161
35,02.01.2013,11:00:00,1.62979
36,02.01.2013,12:00:00,1.629595
37,02.01.2013,13:00:00,1.62953
38,02.01.2013,14:00:00,1.62946
39,02.01.2013,15:00:00,1.630615
40,02.01.2013,16:00:00,1.62847
41,02.01.2013,17:00:00,1.625415
42,02.01.2013,18:00:00,1.623105
43,02.01.2013,19:00:00,1.62315
44,02.01.2013,20:00:00,1.62457
45,02.01.2013,21:00:00,1.625145
46,02.01.2013,22:00:00,1.625565
47,02.01.2013,23:00:00,1.625265
48,03.01.2013,00:00:00,1.6251
49,03.01.2013,01:00:00,1.624985
50,03.01.2013,02:00:00,1.624025
51,03.01.2013,03:00:00,1.62113
52,03.01.2013,04:00:00,1.62254
53,03.01.2013,05:00:00,1.62221
54,03.01.2013,06:00:00,1.622255
55,03.01.2013,07:00:00,1.62334
56,03.01.2013,08:00:00,1.6224
57,03.01.2013,09:00:00,1.62391
58,03.01.2013,10:00:00,1.6219
59,03.01.2013,11:00:00,1.61744
60,03.01.2013,12:00:00,1.618045
61,03.01.2013,13:00:00,1.61549
62,03.01.2013,14:00:00,1.61693
63,03.01.2013,15:00:00,1.6158
64,03.01.2013,16:00:00,1.61604
65,03.01.2013,17:00:00,1.615035
66,03.01.2013,18:00:00,1.61552
67,03.01.2013,19:00:00,1.615255
68,03.01.2013,20:00:00,1.610715
69,03.01.2013,21:00:00,1.61019
70,03.01.2013,22:00:00,1.61074
71,03.01.2013,23:00:00,1.60835
72,04.01.2013,00:00:00,1.60762
73,04.01.2013,01:00:00,1.60696
74,04.01.2013,02:00:00,1.60821
75,04.01.2013,03:00:00,1.60669
76,04.01.2013,04:00:00,1.6071
77,04.01.2013,05:00:00,1.607295
78,04.01.2013,06:00:00,1.60785
79,04.01.2013,07:00:00,1.6072
80,04.01.2013,08:00:00,1.605715
81,04.01.2013,09:00:00,1.605095
82,04.01.2013,10:00:00,1.604815
83,04.01.2013,11:00:00,1.602325
84,04.01.2013,12:00:00,1.60171
85,04.01.2013,13:00:00,1.601665
86,04.01.2013,14:00:00,1.603285
87,04.01.2013,15:00:00,1.60604
88,04.01.2013,16:00:00,1.603665
89,04.01.2013,17:00:00,1.60359
90,04.01.2013,18:00:00,1.604525
91,04.01.2013,19:00:00,1.605345
92,04.01.2013,20:00:00,1.60643
93,04.01.2013,21:00:00,1.60777
94,04.01.2013,22:00:00,1.60706
95,04.01.2013,23:00:00,1.60695
96,05.01.2013,00:00:00,NA
97,05.01.2013,01:00:00,NA
98,05.01.2013,02:00:00,NA
99,05.01.2013,03:00:00,NA
