#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2010,01:00:00,1.43315
2,01.01.2010,02:00:00,1.43305
3,01.01.2010,03:00:00,1.43305
4,01.01.2010,04:00:00,1.43245
5,01.01.2010,05:00:00,1.43265
6,01.01.2010,06:00:00,1.43315
7,01.01.2010,07:00:00,1.43315
8,01.01.2010,08:00:00,1.43325
9,01.01.2010,09:00:00,1.43325
10,01.01.2010,10:00:00,1.43305
11,01.01.2010,11:00:00,1.43355
12,01.01.2010,12:00:00,1.43315
13,01.01.2010,13:00:00,1.43315
14,01.01.2010,14:00:00,1.43365
15,01.01.2010,15:00:00,NA
16,01.01.2010,16:00:00,NA
17,01.01.2010,17:00:00,1.43365
18,01.01.2010,18:00:00,1.43315
19,01.01.2010,19:00:00,1.43365
20,01.01.2010,20:00:00,NA
21,01.01.2010,21:00:00,NA
22,01.01.2010,22:00:00,NA
23,01.01.2010,23:00:00,1.43365
24,02.01.2010,00:00:00,1.4326
25,02.01.2010,01:00:00,1.4326
26,02.01.2010,02:00:00,1.4326
27,02.01.2010,03:00:00,NA
28,02.01.2010,04:00:00,1.4326
29,02.01.2010,05:00:00,NA
30,02.01.2010,06:00:00,NA
31,02.01.2010,07:00:00,NA
32,02.01.2010,08:00:00,NA
33,02.01.2010,09:00:00,NA
34,02.01.2010,10:00:00,NA
35,02.01.2010,11:00:00,NA
36,02.01.2010,12:00:00,NA
37,02.01.2010,13:00:00,NA
38,02.01.2010,14:00:00,NA
39,02.01.2010,15:00:00,NA
40,02.01.2010,16:00:00,NA
41,02.01.2010,17:00:00,NA
42,02.01.2010,18:00:00,NA
43,02.01.2010,19:00:00,1.4326
44,02.01.2010,20:00:00,NA
45,02.01.2010,21:00:00,1.4326
46,02.01.2010,22:00:00,NA
47,02.01.2010,23:00:00,NA
48,03.01.2010,00:00:00,NA
49,03.01.2010,01:00:00,NA
50,03.01.2010,02:00:00,NA
51,03.01.2010,03:00:00,NA
52,03.01.2010,04:00:00,1.4326
53,03.01.2010,05:00:00,NA
54,03.01.2010,06:00:00,1.4326
55,03.01.2010,07:00:00,NA
56,03.01.2010,08:00:00,1.43225
57,03.01.2010,09:00:00,NA
58,03.01.2010,10:00:00,NA
59,03.01.2010,11:00:00,NA
60,03.01.2010,12:00:00,NA
61,03.01.2010,13:00:00,1.4326
62,03.01.2010,14:00:00,1.4326
63,03.01.2010,15:00:00,1.4326
64,03.01.2010,16:00:00,NA
65,03.01.2010,17:00:00,NA
66,03.01.2010,18:00:00,1.4316
67,03.01.2010,19:00:00,1.43157
68,03.01.2010,20:00:00,1.43125
69,03.01.2010,21:00:00,1.4308
70,03.01.2010,22:00:00,1.43035
71,03.01.2010,23:00:00,1.43255
72,04.01.2010,00:00:00,1.4316
73,04.01.2010,01:00:00,1.42901
74,04.01.2010,02:00:00,1.4271
75,04.01.2010,03:00:00,1.4296
76,04.01.2010,04:00:00,1.42855
77,04.01.2010,05:00:00,1.42895
78,04.01.2010,06:00:00,1.4301
79,04.01.2010,07:00:00,1.4296
80,04.01.2010,08:00:00,1.4304
81,04.01.2010,09:00:00,1.4336
82,04.01.2010,10:00:00,1.43945
83,04.01.2010,11:00:00,1.4376
84,04.01.2010,12:00:00,1.439
85,04.01.2010,13:00:00,1.4397
86,04.01.2010,14:00:00,1.44225
87,04.01.2010,15:00:00,1.4424
88,04.01.2010,16:00:00,1.4439
89,04.01.2010,17:00:00,1.44178
90,04.01.2010,18:00:00,1.44151
91,04.01.2010,19:00:00,1.441225
92,04.01.2010,20:00:00,1.44115
93,04.01.2010,21:00:00,1.44115
94,04.01.2010,22:00:00,1.4413
95,04.01.2010,23:00:00,1.441225
96,05.01.2010,00:00:00,1.4425
97,05.01.2010,01:00:00,1.44195
98,05.01.2010,02:00:00,1.44205
99,05.01.2010,03:00:00,1.44155
