#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,-13.6,-12.6,0.0,1022.9,0.0,0.0,1010.0,0.0,0.0,0.0,92.0,2.0,4.4,82.0,102.0,E,E,-17.2,0.0,no precipitation
2,2003-01-01 01:00,-14.0,-13.1,0.0,1022.9,0.0,0.0,1010.0,0.0,0.0,0.0,93.0,2.3,3.9,73.0,98.0,E,E,-18.2,0.0,no precipitation
3,2003-01-01 02:00,-14.0,-13.1,0.0,1022.9,0.0,0.0,1010.0,0.0,0.0,0.0,93.0,2.4,3.4,62.0,90.0,NE,E,-18.4,0.0,no precipitation
4,2003-01-01 03:00,-14.5,-13.5,0.0,1022.8,0.0,0.0,1009.8,0.0,0.0,0.0,93.0,2.3,3.0,53.0,81.0,NE,E,-18.8,0.0,no precipitation
5,2003-01-01 04:00,-14.5,-13.4,0.0,1022.4,0.0,0.0,1009.5,0.0,0.0,0.0,91.0,2.2,2.6,38.0,67.0,NE,NE,-18.5,0.0,no precipitation
6,2003-01-01 05:00,-14.8,-13.9,0.0,1022.1,0.0,0.0,1009.2,0.0,0.0,0.0,93.0,2.2,2.9,25.0,44.0,NE,NE,-19.1,0.0,no precipitation
7,2003-01-01 06:00,-14.9,-13.9,0.0,1022.2,0.0,0.0,1009.3,0.0,0.0,0.0,92.0,1.8,4.0,15.0,26.0,N,NE,-18.2,0.0,no precipitation
8,2003-01-01 07:00,-13.9,-11.7,0.0,1021.8,0.0,0.0,1008.9,0.0,0.0,0.0,84.0,2.1,5.2,6.0,14.0,N,N,-16.3,0.0,no precipitation
9,2003-01-01 08:00,-14.2,-11.1,0.0,1021.8,0.0,0.0,1008.8,44.0,0.0,0.0,77.0,3.0,5.7,2.0,7.0,N,N,-16.8,0.0,no precipitation
10,2003-01-01 09:00,-14.0,-9.2,0.0,1021.3,0.0,0.0,1008.4,126.0,0.0,0.0,68.0,3.2,5.3,360.0,3.0,N,N,-14.8,1.0,no precipitation
11,2003-01-01 10:00,-12.5,-7.3,0.0,1020.0,0.0,0.0,1007.1,191.0,5.0,0.0,66.0,3.0,4.4,354.0,356.0,N,N,-12.2,2.0,no precipitation
12,2003-01-01 11:00,-12.6,-6.2,0.0,1018.9,0.0,0.0,1006.1,221.0,58.0,0.0,61.0,3.0,4.3,345.0,347.0,N,N,-11.0,2.0,no precipitation
13,2003-01-01 12:00,-12.8,-5.4,0.0,1017.6,0.0,0.0,1004.8,205.0,76.0,0.0,56.0,3.3,4.7,339.0,341.0,N,N,-10.3,2.0,no precipitation
14,2003-01-01 13:00,-13.1,-5.3,0.0,1016.2,0.0,0.0,1003.5,145.0,59.0,0.0,54.0,3.5,5.3,332.0,334.0,NW,NW,-10.5,1.0,no precipitation
15,2003-01-01 14:00,-13.3,-6.0,0.0,1015.1,0.0,0.0,1002.4,65.0,21.0,0.0,56.0,3.8,6.9,329.0,334.0,NW,NW,-11.4,1.0,no precipitation
16,2003-01-01 15:00,-13.8,-7.1,0.0,1014.2,0.0,0.0,1001.5,6.0,11.0,0.0,59.0,3.8,7.5,334.0,338.0,NW,NW,-12.9,0.0,no precipitation
17,2003-01-01 16:00,-14.2,-8.1,0.0,1013.5,0.0,0.0,1000.8,0.0,21.0,0.0,61.0,4.0,7.8,340.0,345.0,N,N,-14.2,0.0,no precipitation
18,2003-01-01 17:00,-14.4,-8.8,0.0,1012.2,0.0,0.0,999.5,0.0,56.0,0.0,64.0,4.3,8.3,343.0,348.0,N,N,-15.3,0.0,no precipitation
19,2003-01-01 18:00,-14.4,-8.8,0.0,1011.1,0.0,0.0,998.4,0.0,64.0,0.0,64.0,4.3,8.3,349.0,354.0,N,N,-15.4,0.0,no precipitation
20,2003-01-01 19:00,-14.5,-9.2,0.0,1010.0,0.0,0.0,997.3,0.0,44.0,0.0,65.0,4.3,8.2,354.0,360.0,N,N,-15.9,0.0,no precipitation
