#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2018,01:00:00,112.685
2,01.01.2018,02:00:00,112.685
3,01.01.2018,03:00:00,NA
4,01.01.2018,04:00:00,NA
5,01.01.2018,05:00:00,NA
6,01.01.2018,06:00:00,NA
7,01.01.2018,07:00:00,112.685
8,01.01.2018,08:00:00,112.676
9,01.01.2018,09:00:00,NA
10,01.01.2018,10:00:00,NA
11,01.01.2018,11:00:00,NA
12,01.01.2018,12:00:00,NA
13,01.01.2018,13:00:00,NA
14,01.01.2018,14:00:00,112.675
15,01.01.2018,15:00:00,NA
16,01.01.2018,16:00:00,NA
17,01.01.2018,17:00:00,112.691
18,01.01.2018,18:00:00,112.685
19,01.01.2018,19:00:00,112.685
20,01.01.2018,20:00:00,112.647
21,01.01.2018,21:00:00,112.683
22,01.01.2018,22:00:00,112.669
23,01.01.2018,23:00:00,112.5925
24,02.01.2018,00:00:00,112.774
25,02.01.2018,01:00:00,112.737
26,02.01.2018,02:00:00,112.723
27,02.01.2018,03:00:00,112.7155
28,02.01.2018,04:00:00,112.701
29,02.01.2018,05:00:00,112.71
30,02.01.2018,06:00:00,112.6875
31,02.01.2018,07:00:00,112.668
32,02.01.2018,08:00:00,112.6315
33,02.01.2018,09:00:00,112.3865
34,02.01.2018,10:00:00,112.249
35,02.01.2018,11:00:00,112.139
36,02.01.2018,12:00:00,112.2325
37,02.01.2018,13:00:00,112.1635
38,02.01.2018,14:00:00,112.1265
39,02.01.2018,15:00:00,112.2315
40,02.01.2018,16:00:00,112.15
41,02.01.2018,17:00:00,112.172
42,02.01.2018,18:00:00,112.285
43,02.01.2018,19:00:00,112.338
44,02.01.2018,20:00:00,112.2595
45,02.01.2018,21:00:00,112.275
46,02.01.2018,22:00:00,112.2895
47,02.01.2018,23:00:00,112.231
48,03.01.2018,00:00:00,112.2555
49,03.01.2018,01:00:00,112.3385
50,03.01.2018,02:00:00,112.3195
51,03.01.2018,03:00:00,112.383
52,03.01.2018,04:00:00,112.342
53,03.01.2018,05:00:00,112.327
54,03.01.2018,06:00:00,112.2785
55,03.01.2018,07:00:00,112.3045
56,03.01.2018,08:00:00,112.355
57,03.01.2018,09:00:00,112.3445
58,03.01.2018,10:00:00,112.3
59,03.01.2018,11:00:00,112.2485
60,03.01.2018,12:00:00,112.2355
61,03.01.2018,13:00:00,112.259
62,03.01.2018,14:00:00,112.2295
63,03.01.2018,15:00:00,112.23
64,03.01.2018,16:00:00,112.3995
65,03.01.2018,17:00:00,112.289
66,03.01.2018,18:00:00,112.3325
67,03.01.2018,19:00:00,112.32
68,03.01.2018,20:00:00,112.5265
69,03.01.2018,21:00:00,112.4625
70,03.01.2018,22:00:00,112.5105
71,03.01.2018,23:00:00,112.5465
72,04.01.2018,00:00:00,112.6115
73,04.01.2018,01:00:00,112.6855
74,04.01.2018,02:00:00,112.7295
75,04.01.2018,03:00:00,112.6465
76,04.01.2018,04:00:00,112.664
77,04.01.2018,05:00:00,112.653
78,04.01.2018,06:00:00,112.6605
79,04.01.2018,07:00:00,112.5435
80,04.01.2018,08:00:00,112.583
81,04.01.2018,09:00:00,112.624
82,04.01.2018,10:00:00,112.5475
83,04.01.2018,11:00:00,112.5615
84,04.01.2018,12:00:00,112.6045
85,04.01.2018,13:00:00,112.62
86,04.01.2018,14:00:00,112.83
87,04.01.2018,15:00:00,112.824
88,04.01.2018,16:00:00,112.774
89,04.01.2018,17:00:00,112.791
90,04.01.2018,18:00:00,112.767
91,04.01.2018,19:00:00,112.8255
92,04.01.2018,20:00:00,112.7505
93,04.01.2018,21:00:00,112.7315
94,04.01.2018,22:00:00,112.748
95,04.01.2018,23:00:00,112.7765
96,05.01.2018,00:00:00,112.8035
97,05.01.2018,01:00:00,112.7735
98,05.01.2018,02:00:00,112.773
99,05.01.2018,03:00:00,112.847
