#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2012,01:00:00,NA
2,01.01.2012,02:00:00,1.2957
3,01.01.2012,03:00:00,NA
4,01.01.2012,04:00:00,NA
5,01.01.2012,05:00:00,NA
6,01.01.2012,06:00:00,NA
7,01.01.2012,07:00:00,NA
8,01.01.2012,08:00:00,NA
9,01.01.2012,09:00:00,NA
10,01.01.2012,10:00:00,NA
11,01.01.2012,11:00:00,NA
12,01.01.2012,12:00:00,NA
13,01.01.2012,13:00:00,NA
14,01.01.2012,14:00:00,NA
15,01.01.2012,15:00:00,NA
16,01.01.2012,16:00:00,NA
17,01.01.2012,17:00:00,NA
18,01.01.2012,18:00:00,NA
19,01.01.2012,19:00:00,1.29364
20,01.01.2012,20:00:00,1.29338
21,01.01.2012,21:00:00,1.29365
22,01.01.2012,22:00:00,1.29405
23,01.01.2012,23:00:00,1.29455
24,02.01.2012,00:00:00,1.2945
25,02.01.2012,01:00:00,1.29455
26,02.01.2012,02:00:00,1.294
27,02.01.2012,03:00:00,1.2932
28,02.01.2012,04:00:00,1.29265
29,02.01.2012,05:00:00,1.2924
30,02.01.2012,06:00:00,1.293
31,02.01.2012,07:00:00,1.2934
32,02.01.2012,08:00:00,1.2939
33,02.01.2012,09:00:00,1.294
34,02.01.2012,10:00:00,1.29565
35,02.01.2012,11:00:00,1.29461
36,02.01.2012,12:00:00,1.295
37,02.01.2012,13:00:00,1.2939
38,02.01.2012,14:00:00,1.29275
39,02.01.2012,15:00:00,1.29335
40,02.01.2012,16:00:00,1.2921
41,02.01.2012,17:00:00,1.29205
42,02.01.2012,18:00:00,1.29315
43,02.01.2012,19:00:00,1.2927
44,02.01.2012,20:00:00,1.2929
45,02.01.2012,21:00:00,1.29275
46,02.01.2012,22:00:00,1.29345
47,02.01.2012,23:00:00,1.29345
48,03.01.2012,00:00:00,1.2937
49,03.01.2012,01:00:00,1.295275
50,03.01.2012,02:00:00,1.2972
51,03.01.2012,03:00:00,1.2979
52,03.01.2012,04:00:00,1.29725
53,03.01.2012,05:00:00,1.2979
54,03.01.2012,06:00:00,1.29778
55,03.01.2012,07:00:00,1.29825
56,03.01.2012,08:00:00,1.298765
57,03.01.2012,09:00:00,1.29855
58,03.01.2012,10:00:00,1.30095
59,03.01.2012,11:00:00,1.303525
60,03.01.2012,12:00:00,1.30457
61,03.01.2012,13:00:00,1.30229
62,03.01.2012,14:00:00,1.30325
63,03.01.2012,15:00:00,1.3039
64,03.01.2012,16:00:00,1.30535
65,03.01.2012,17:00:00,1.30605
66,03.01.2012,18:00:00,1.30485
67,03.01.2012,19:00:00,1.30725
68,03.01.2012,20:00:00,1.3056
69,03.01.2012,21:00:00,1.30538
70,03.01.2012,22:00:00,1.305
71,03.01.2012,23:00:00,1.30515
72,04.01.2012,00:00:00,1.30545
73,04.01.2012,01:00:00,1.30485
74,04.01.2012,02:00:00,1.3049
75,04.01.2012,03:00:00,1.30268
76,04.01.2012,04:00:00,1.3037
77,04.01.2012,05:00:00,1.3036
78,04.01.2012,06:00:00,1.303455
79,04.01.2012,07:00:00,1.30425
80,04.01.2012,08:00:00,1.30405
81,04.01.2012,09:00:00,1.3037
82,04.01.2012,10:00:00,1.3039
83,04.01.2012,11:00:00,1.30145
84,04.01.2012,12:00:00,1.29765
85,04.01.2012,13:00:00,1.29765
86,04.01.2012,14:00:00,1.29335
87,04.01.2012,15:00:00,1.295765
88,04.01.2012,16:00:00,1.29085
89,04.01.2012,17:00:00,1.292965
90,04.01.2012,18:00:00,1.29545
91,04.01.2012,19:00:00,1.29465
92,04.01.2012,20:00:00,1.29365
93,04.01.2012,21:00:00,1.29455
94,04.01.2012,22:00:00,1.2943
95,04.01.2012,23:00:00,1.2937
96,05.01.2012,00:00:00,1.2931
97,05.01.2012,01:00:00,1.29335
98,05.01.2012,02:00:00,1.29225
99,05.01.2012,03:00:00,1.29315
