#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2013,01:00:00,1.3219
2,01.01.2013,02:00:00,1.32205
3,01.01.2013,03:00:00,1.32205
4,01.01.2013,04:00:00,1.322
5,01.01.2013,05:00:00,1.31999
6,01.01.2013,06:00:00,1.32195
7,01.01.2013,07:00:00,1.322
8,01.01.2013,08:00:00,1.31999
9,01.01.2013,09:00:00,NA
10,01.01.2013,10:00:00,1.32015
11,01.01.2013,11:00:00,NA
12,01.01.2013,12:00:00,NA
13,01.01.2013,13:00:00,NA
14,01.01.2013,14:00:00,NA
15,01.01.2013,15:00:00,NA
16,01.01.2013,16:00:00,NA
17,01.01.2013,17:00:00,NA
18,01.01.2013,18:00:00,1.3205
19,01.01.2013,19:00:00,1.3189
20,01.01.2013,20:00:00,1.3193
21,01.01.2013,21:00:00,1.3192
22,01.01.2013,22:00:00,1.3205
23,01.01.2013,23:00:00,1.32061
24,02.01.2013,00:00:00,1.31983
25,02.01.2013,01:00:00,1.320735
26,02.01.2013,02:00:00,1.32764
27,02.01.2013,03:00:00,1.3294
28,02.01.2013,04:00:00,1.328635
29,02.01.2013,05:00:00,1.3261
30,02.01.2013,06:00:00,1.32667
31,02.01.2013,07:00:00,1.3272
32,02.01.2013,08:00:00,1.32734
33,02.01.2013,09:00:00,1.32818
34,02.01.2013,10:00:00,1.326445
35,02.01.2013,11:00:00,1.32461
36,02.01.2013,12:00:00,1.324925
37,02.01.2013,13:00:00,1.326725
38,02.01.2013,14:00:00,1.324875
39,02.01.2013,15:00:00,1.32554
40,02.01.2013,16:00:00,1.32394
41,02.01.2013,17:00:00,1.319505
42,02.01.2013,18:00:00,1.31691
43,02.01.2013,19:00:00,1.316455
44,02.01.2013,20:00:00,1.317555
45,02.01.2013,21:00:00,1.31857
46,02.01.2013,22:00:00,1.318635
47,02.01.2013,23:00:00,1.31897
48,03.01.2013,00:00:00,1.318375
49,03.01.2013,01:00:00,1.318265
50,03.01.2013,02:00:00,1.31709
51,03.01.2013,03:00:00,1.31277
52,03.01.2013,04:00:00,1.313905
53,03.01.2013,05:00:00,1.31375
54,03.01.2013,06:00:00,1.31389
55,03.01.2013,07:00:00,1.314565
56,03.01.2013,08:00:00,1.31346
57,03.01.2013,09:00:00,1.316405
58,03.01.2013,10:00:00,1.314745
59,03.01.2013,11:00:00,1.309645
60,03.01.2013,12:00:00,1.311295
61,03.01.2013,13:00:00,1.30983
62,03.01.2013,14:00:00,1.31109
63,03.01.2013,15:00:00,1.310055
64,03.01.2013,16:00:00,1.309495
65,03.01.2013,17:00:00,1.31095
66,03.01.2013,18:00:00,1.31114
67,03.01.2013,19:00:00,1.310595
68,03.01.2013,20:00:00,1.306115
69,03.01.2013,21:00:00,1.30544
70,03.01.2013,22:00:00,1.304905
71,03.01.2013,23:00:00,1.30376
72,04.01.2013,00:00:00,1.30245
73,04.01.2013,01:00:00,1.301965
74,04.01.2013,02:00:00,1.303595
75,04.01.2013,03:00:00,1.302395
76,04.01.2013,04:00:00,1.30306
77,04.01.2013,05:00:00,1.303345
78,04.01.2013,06:00:00,1.30429
79,04.01.2013,07:00:00,1.303855
80,04.01.2013,08:00:00,1.300775
81,04.01.2013,09:00:00,1.301475
82,04.01.2013,10:00:00,1.30112
83,04.01.2013,11:00:00,1.30067
84,04.01.2013,12:00:00,1.30029
85,04.01.2013,13:00:00,1.30095
86,04.01.2013,14:00:00,1.304055
87,04.01.2013,15:00:00,1.30626
88,04.01.2013,16:00:00,1.30444
89,04.01.2013,17:00:00,1.30466
90,04.01.2013,18:00:00,1.3049
91,04.01.2013,19:00:00,1.30564
92,04.01.2013,20:00:00,1.30716
93,04.01.2013,21:00:00,1.30808
94,04.01.2013,22:00:00,1.306885
95,04.01.2013,23:00:00,1.307
96,05.01.2013,00:00:00,1.30685
97,05.01.2013,01:00:00,NA
98,05.01.2013,02:00:00,NA
99,05.01.2013,03:00:00,NA
