#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,-12.9,-8.0,0.0,1020.2,0.0,0.0,978.6,0.0,0.0,0.0,68.0,1.8,3.9,258.0,267.0,W,W,-11.5,0.0,no precipitation
2,2003-01-01 01:00,-13.1,-8.0,0.0,1019.9,0.0,0.0,978.3,0.0,0.0,0.0,67.0,1.5,3.5,262.0,271.0,W,W,-11.0,0.0,no precipitation
3,2003-01-01 02:00,-13.8,-8.6,0.0,1020.0,0.0,0.0,978.4,0.0,0.0,0.0,66.0,1.6,3.4,263.0,275.0,W,W,-11.7,0.0,no precipitation
4,2003-01-01 03:00,-14.2,-8.7,0.0,1019.6,0.0,0.0,978.1,0.0,0.0,0.0,65.0,1.9,3.1,271.0,284.0,W,W,-12.4,0.0,no precipitation
5,2003-01-01 04:00,-14.4,-8.8,0.0,1019.1,0.0,0.0,977.6,0.0,0.0,0.0,64.0,1.9,2.7,283.0,297.0,W,NW,-12.6,0.0,no precipitation
6,2003-01-01 05:00,-14.5,-9.3,0.0,1018.5,0.0,0.0,977.1,0.0,3.0,0.0,66.0,1.8,2.6,291.0,306.0,W,NW,-13.1,0.0,no precipitation
7,2003-01-01 06:00,-14.8,-8.9,0.0,1018.4,0.0,0.0,977.0,0.0,9.0,0.0,62.0,1.7,2.8,300.0,313.0,NW,NW,-12.3,0.0,snow
8,2003-01-01 07:00,-14.9,-8.5,0.0,1018.0,0.0,0.0,976.7,0.0,29.0,0.0,60.0,1.7,2.9,307.0,324.0,NW,NW,-11.9,0.0,snow
9,2003-01-01 08:00,-13.7,-6.1,0.0,1017.8,0.0,0.0,976.6,24.0,51.0,0.0,55.0,1.1,2.6,312.0,332.0,NW,NW,-7.9,0.0,snow
10,2003-01-01 09:00,-13.9,-5.5,10.0,1017.2,0.0,0.0,976.1,90.0,65.0,0.0,51.0,1.7,2.6,336.0,342.0,NW,N,-8.4,1.0,snow
11,2003-01-01 10:00,-12.1,-4.1,10.0,1016.6,0.0,0.0,975.4,127.0,93.0,0.0,54.0,1.5,2.3,343.0,351.0,N,N,-6.4,1.0,snow
12,2003-01-01 11:00,-11.8,-4.1,10.0,1015.4,0.0,0.0,974.4,116.0,95.0,0.0,55.0,1.9,2.7,349.0,355.0,N,N,-7.1,1.0,snow
13,2003-01-01 12:00,-11.1,-3.7,0.0,1013.8,0.0,0.0,973.1,105.0,91.0,0.0,56.0,2.1,3.1,356.0,0.0,N,N,-6.9,1.0,snow
14,2003-01-01 13:00,-10.5,-3.5,0.0,1012.8,0.0,0.0,972.3,88.0,81.0,0.0,58.0,2.0,3.3,354.0,2.0,N,N,-6.6,1.0,snow
15,2003-01-01 14:00,-8.1,-3.0,0.0,1011.9,0.0,0.0,971.6,68.0,88.0,0.0,68.0,1.9,3.7,342.0,358.0,N,N,-5.8,1.0,snow
16,2003-01-01 15:00,-7.8,-3.2,0.0,1010.9,0.0,0.0,970.8,20.0,96.0,0.0,71.0,2.0,4.7,337.0,356.0,NW,N,-6.2,0.0,snow
17,2003-01-01 16:00,-6.8,-2.7,10.0,1010.2,0.0,0.0,970.3,0.0,98.0,0.0,73.0,2.4,5.5,341.0,357.0,N,N,-6.1,0.0,ice pellets
18,2003-01-01 17:00,-4.6,-1.7,0.0,1009.0,0.0,0.0,969.2,0.0,98.0,0.0,81.0,3.2,6.8,349.0,1.0,N,N,-5.8,0.0,rain
19,2003-01-01 18:00,-3.3,-1.1,0.0,1007.6,0.0,0.0,968.0,0.0,97.0,0.0,85.0,4.0,8.0,357.0,6.0,N,N,-5.7,0.0,rain
20,2003-01-01 19:00,-2.4,-0.9,0.0,1006.1,0.0,0.0,966.6,0.0,100.0,0.0,90.0,4.7,9.0,359.0,7.0,N,N,-5.9,0.0,rain
