#,time,dewpoint_2meter,temperature_2meter,cape_index,mean_sea_level_pressure,snow_depth,snowfall,surface_pressure,solar_radiation_surface,total_cloud_cover,total_precipitation,relative_humidity,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_direction_text_10m,wind_direction_text_100m,windchill,uv_index,precipitation_type
1,2003-01-01 00:00,6.0,7.7,20.0,1024.8,0.0,0.0,946.3,0.0,100.0,0.0,89.0,2.5,5.4,52.0,53.0,NE,NE,6.1,0.0,rain
2,2003-01-01 01:00,6.2,7.7,0.0,1024.7,0.0,0.0,946.3,0.0,100.0,0.1,91.0,2.3,5.0,45.0,51.0,NE,NE,6.2,0.0,rain
3,2003-01-01 02:00,6.4,7.7,0.0,1024.3,0.0,0.0,945.8,0.0,99.0,0.1,92.0,2.5,5.1,37.0,42.0,NE,NE,6.1,0.0,rain
4,2003-01-01 03:00,6.8,8.0,0.0,1024.0,0.0,0.0,945.5,0.0,100.0,0.0,92.0,2.5,5.2,40.0,44.0,NE,NE,6.4,0.0,rain
5,2003-01-01 04:00,6.8,8.1,10.0,1023.8,0.0,0.0,945.4,0.0,100.0,0.1,91.0,2.5,5.2,39.0,44.0,NE,NE,6.5,0.0,rain
6,2003-01-01 05:00,6.9,8.1,40.0,1023.3,0.0,0.0,944.9,0.0,99.0,0.2,92.0,2.4,4.9,35.0,41.0,NE,NE,6.7,0.0,rain
7,2003-01-01 06:00,6.9,8.0,70.0,1023.4,0.0,0.0,945.0,0.0,100.0,0.7,93.0,2.4,5.0,32.0,37.0,NE,NE,6.5,0.0,rain
8,2003-01-01 07:00,6.9,7.9,80.0,1023.7,0.0,0.0,945.3,0.0,99.0,0.8,93.0,2.3,4.9,37.0,41.0,NE,NE,6.5,0.0,rain
9,2003-01-01 08:00,7.2,8.3,50.0,1023.9,0.0,0.0,945.5,2.0,97.0,0.4,93.0,2.0,4.3,37.0,43.0,NE,NE,7.2,0.0,rain
10,2003-01-01 09:00,7.2,8.1,10.0,1024.3,0.0,0.0,945.9,43.0,93.0,0.0,94.0,2.3,4.3,28.0,37.0,NE,NE,6.8,0.0,rain
11,2003-01-01 10:00,8.7,10.8,0.0,1024.3,0.0,0.0,946.0,115.0,95.0,0.0,87.0,2.7,4.0,35.0,40.0,NE,NE,9.7,1.0,rain
12,2003-01-01 11:00,8.5,10.8,0.0,1024.5,0.0,0.0,946.4,197.0,98.0,0.0,86.0,3.3,4.7,34.0,38.0,NE,NE,9.4,2.0,rain
13,2003-01-01 12:00,8.5,10.7,0.0,1023.3,0.0,0.0,945.5,134.0,100.0,0.0,87.0,3.6,5.1,38.0,40.0,NE,NE,9.0,2.0,rain
14,2003-01-01 13:00,8.4,10.8,0.0,1022.4,0.0,0.0,944.8,197.0,100.0,0.0,85.0,4.0,5.6,42.0,43.0,NE,NE,9.0,2.0,rain
15,2003-01-01 14:00,8.9,11.6,0.0,1022.0,0.0,0.0,944.6,131.0,100.0,0.0,83.0,4.0,5.6,41.0,42.0,NE,NE,10.0,2.0,rain
16,2003-01-01 15:00,9.0,11.7,0.0,1022.0,0.0,0.0,944.7,119.0,100.0,0.0,84.0,4.0,5.8,38.0,39.0,NE,NE,10.1,1.0,rain
17,2003-01-01 16:00,9.1,11.7,10.0,1022.2,0.0,0.0,944.8,45.0,100.0,0.0,84.0,3.4,5.7,34.0,38.0,NE,NE,10.3,1.0,rain
18,2003-01-01 17:00,9.3,11.2,10.0,1022.1,0.0,0.0,944.6,11.0,99.0,0.0,88.0,2.9,5.3,33.0,39.0,NE,NE,10.0,0.0,rain
19,2003-01-01 18:00,9.4,10.9,0.0,1022.2,0.0,0.0,944.7,0.0,100.0,0.0,91.0,2.9,5.2,33.0,40.0,NE,NE,9.7,0.0,rain
20,2003-01-01 19:00,9.6,10.9,0.0,1022.4,0.0,0.0,944.8,0.0,100.0,0.0,91.0,2.7,5.1,30.0,38.0,NE,NE,9.8,0.0,rain
