#,Date(dd.mm.yyyy),GMT-Time(HH:00:00),CloseMid
1,01.01.2000,01:00:00,1.006
2,01.01.2000,02:00:00,1.0053
3,01.01.2000,03:00:00,1.00525
4,01.01.2000,04:00:00,1.00525
5,01.01.2000,05:00:00,NA
6,01.01.2000,06:00:00,1.00525
7,01.01.2000,07:00:00,1.00515
8,01.01.2000,08:00:00,NA
9,01.01.2000,09:00:00,1.00515
10,01.01.2000,10:00:00,1.00505
11,01.01.2000,11:00:00,1.00535
12,01.01.2000,12:00:00,1.00605
13,01.01.2000,13:00:00,1.00625
14,01.01.2000,14:00:00,1.00605
15,01.01.2000,15:00:00,NA
16,01.01.2000,16:00:00,1.00615
17,01.01.2000,17:00:00,1.00565
18,01.01.2000,18:00:00,NA
19,01.01.2000,19:00:00,1.00565
20,01.01.2000,20:00:00,NA
21,01.01.2000,21:00:00,NA
22,01.01.2000,22:00:00,1.00565
23,01.01.2000,23:00:00,NA
24,02.01.2000,00:00:00,NA
25,02.01.2000,01:00:00,NA
26,02.01.2000,02:00:00,1.00475
27,02.01.2000,03:00:00,NA
28,02.01.2000,04:00:00,NA
29,02.01.2000,05:00:00,NA
30,02.01.2000,06:00:00,NA
31,02.01.2000,07:00:00,NA
32,02.01.2000,08:00:00,1.00525
33,02.01.2000,09:00:00,1.00535
34,02.01.2000,10:00:00,1.00535
35,02.01.2000,11:00:00,1.00555
36,02.01.2000,12:00:00,1.00555
37,02.01.2000,13:00:00,NA
38,02.01.2000,14:00:00,1.00605
39,02.01.2000,15:00:00,1.0055
40,02.01.2000,16:00:00,NA
41,02.01.2000,17:00:00,NA
42,02.01.2000,18:00:00,NA
43,02.01.2000,19:00:00,1.0055
44,02.01.2000,20:00:00,NA
45,02.01.2000,21:00:00,NA
46,02.01.2000,22:00:00,1.0055
47,02.01.2000,23:00:00,1.0065
48,03.01.2000,00:00:00,1.0094
49,03.01.2000,01:00:00,1.01355
50,03.01.2000,02:00:00,1.0177
51,03.01.2000,03:00:00,1.0177
52,03.01.2000,04:00:00,1.01675
53,03.01.2000,05:00:00,1.01695
54,03.01.2000,06:00:00,1.0171
55,03.01.2000,07:00:00,1.0158
56,03.01.2000,08:00:00,1.0137
57,03.01.2000,09:00:00,1.0119
58,03.01.2000,10:00:00,1.0118
59,03.01.2000,11:00:00,1.01145
60,03.01.2000,12:00:00,1.0086
61,03.01.2000,13:00:00,1.00855
62,03.01.2000,14:00:00,1.00865
63,03.01.2000,15:00:00,1.008
64,03.01.2000,16:00:00,1.01525
65,03.01.2000,17:00:00,1.0156
66,03.01.2000,18:00:00,1.0194
67,03.01.2000,19:00:00,1.0219
68,03.01.2000,20:00:00,1.02825
69,03.01.2000,21:00:00,1.02575
70,03.01.2000,22:00:00,1.02555
71,03.01.2000,23:00:00,1.0246
72,04.01.2000,00:00:00,1.02395
73,04.01.2000,01:00:00,1.026
74,04.01.2000,02:00:00,1.02485
75,04.01.2000,03:00:00,1.02395
76,04.01.2000,04:00:00,1.02535
77,04.01.2000,05:00:00,1.0246
78,04.01.2000,06:00:00,1.02475
79,04.01.2000,07:00:00,1.0237
80,04.01.2000,08:00:00,1.024
81,04.01.2000,09:00:00,1.02475
82,04.01.2000,10:00:00,1.0227
83,04.01.2000,11:00:00,1.0277
84,04.01.2000,12:00:00,1.0319
85,04.01.2000,13:00:00,1.0313
86,04.01.2000,14:00:00,1.0314
87,04.01.2000,15:00:00,1.0333
88,04.01.2000,16:00:00,1.03
89,04.01.2000,17:00:00,1.0311
90,04.01.2000,18:00:00,1.0305
91,04.01.2000,19:00:00,1.0282
92,04.01.2000,20:00:00,1.02985
93,04.01.2000,21:00:00,1.03065
94,04.01.2000,22:00:00,1.02995
95,04.01.2000,23:00:00,1.02905
96,05.01.2000,00:00:00,1.02975
97,05.01.2000,01:00:00,1.0291
98,05.01.2000,02:00:00,1.0292
99,05.01.2000,03:00:00,1.0292
