dimension,size,volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,category_Automotive Data,category_Environmental Data,category_Financial Services Data,category_Gaming Data,category_Healthcare and Life Sciences Data,category_Manufacturing Data,category_Media and Entertainment Data,category_Other,category_Public Sector Data,category_Resources Data,"category_Retail, Location and Marketing Data",category_Telecommunications Data,update_frequency_daily,update_frequency_hourly,update_frequency_irregular,update_frequency_minutely,update_frequency_monthly,update_frequency_no-update,update_frequency_on-demand,update_frequency_quarterly,update_frequency_real-time,update_frequency_secondly,update_frequency_weekly,update_frequency_yearly,price_mode_one-off,price_mode_subscription,price_mode_usage-based,price_log,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bolivia, Plurinational State of","Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo,"Congo, The Democratic Republic of the",Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d'Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Holy See (Vatican City State),Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Democratic People's Republic of","Korea, Republic of",Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Federated States of","Moldova, Republic of",Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,"Taiwan, Province of China",Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkmenistan,Turks and Caicos Islands,Tuvalu,Türkiye,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Minor Outlying Islands,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Bolivarian Republic of",Viet Nam,"Virgin Islands, British","Virgin Islands, U.S.",Wallis and Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands
0.0,0.0,0.0,-4.007716184640009,-1.194731157250406,-0.15947960427220823,0.016694841558894218,0.23518181063452612,-0.09590915256863287,-0.09766375794831435,0.007196819814326292,-0.13123410406741415,-0.0328685006860083,-0.18188131809095517,-0.16096340650124746,0.26225032750325367,-0.040985341036939245,-0.08544081901096447,-0.07713573177552449,0.18286589634563155,-0.027165899602565942,0.03704730022165515,0.039357902089846616,-0.20520176105331098,-0.024678338003256233,0.015526854233772742,0.02002332691339989,0.006882281624109636,-0.03243986106589439,0.13264404766256147,-0.08720304589662908,0.03601348728551204,-0.08547460865180617,-0.11342903659798267,-0.052673148893178215,0.098113669031937,0.07571040003065467,0.06580515722690285,-0.023704205739230037,0.05406010288750963,-0.06072546956086505,0.06239696887948301,0.05517831873062195,0.02478508413476159,0.06983052481521923,-0.012542585582944415,0.03182753694384465,-0.04442510277041304,-0.12689850456312285,-0.020245469929142997,0.0946235487383667,0.04478384101799036,-0.03482060852872113,-0.042461809278935815,-0.03456275779641638,0.07709057773499339,-0.0805058540418625,-0.057111476575314866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.824445930877618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-4.131430389360209,-1.0682223550113499,-0.012563997503256506,-0.02774487565695954,-0.017775261365884268,0.04878386786601628,0.1363633047782903,0.19218919795156963,-0.05927740203899164,0.05462837503807,-0.39873245608670993,-0.14613601758432898,0.3109906356292429,-0.0626146474590208,-0.1201118938198735,0.08270521730368534,0.07409721855625301,-0.033446616079171675,-0.09170597089541789,0.04810793574805835,0.06905425467879331,0.09626443187323204,-0.08971047301823967,-0.12893941554852525,0.08350180210795159,-0.1003130831778168,0.015057575735395573,0.010840484199139518,-0.09756862826202557,-0.15861005708380602,-0.04726606889083836,-0.05456464582702497,-0.037807011717530634,-0.11132699086457488,-0.10574226216036108,-0.14726066924910866,-0.04169953179942693,0.0430728361132887,0.011720548246202759,0.012128199677768573,0.07032684532608086,-0.06246100994847703,0.031082819288439947,0.01182597576993828,0.05072292812756103,0.013133787324298417,0.06362247060173333,-0.07413560339983769,-0.011680630720062795,-0.011507331823856515,0.06872103576462747,-0.009832675273172766,0.05239613143639249,-0.08977402933870848,0.0009650563547087931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.308985993422082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-4.097372894059406,-1.0434397628852694,-0.1437770256297463,0.06826425465147791,0.06709227008727424,0.08183067216498623,0.2508721797126425,0.03178294899179297,0.06715777942382803,0.006399699827712638,-0.45357499848135746,-0.007686893519221759,0.2667089149644052,-0.21461792560771947,0.020014359954947117,0.07200704331094206,0.05100538253406479,-0.17447742053242998,-0.12595252126431852,0.059959838644311765,-0.028645151633960485,0.05780396627771437,0.00045193451630797475,0.0947556078900139,-0.07507382400022218,-0.0427795255148344,0.017344840068645524,-0.03291539183716084,0.05939430042901617,-0.148845512605754,0.0033402522432532298,0.02009486878565727,-0.06608139167874416,0.06559335501432376,-0.15217728023529048,-0.023723469551600762,0.15689512784042076,-0.031307776604019164,-0.042342678580676196,-0.07299033957994744,0.11374772646843574,0.04034006984683984,-0.033356315673581806,-0.10973086082180834,-0.07114065261446843,0.11131725493191796,0.09179592949899647,-0.19129772102271125,0.039893946040194736,-0.009987783927296094,0.0005521522250426273,-0.06946082283154467,-0.059119747135438716,0.054453250502240286,-0.023485607147003512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.596659732783579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-4.149958493056217,-0.849865652051755,0.04708726717872398,0.1322722018628452,-0.2390252471415465,0.07723057797620754,0.48101018590867073,-0.1319252620420838,-0.12439958860785746,0.1083221269552706,-0.5187886553423631,-0.1926692816474273,0.21455500074625133,-0.338686409146219,0.17974228395984523,0.1366138538754129,0.010326016941927297,-0.00012228031209172847,-0.2585079638726885,0.07486068464016514,-0.02932421908750595,0.048631755899809545,0.06658294802341037,0.18960892553378547,-0.11169893179799012,-0.03925882515524009,0.04248013071629816,-0.13845668485924253,0.03787462573851552,0.0265330126133997,0.08059854004395912,0.18724372633359024,-0.05789475750271658,0.08454760934433682,-0.08793036237328136,0.024712875096759526,0.0554331392570196,-0.027612863339357783,-0.052992830580259366,-0.037488862410120144,0.05856031158272472,0.03313916404567164,-0.021896442415624457,-0.1681739122115425,0.0479396932805797,0.09316669615511401,0.09547639734913294,-0.15834728464636225,0.08409181285475212,-0.015676769019053235,-0.007564171169435321,-0.022512921414311354,-0.08347048461696698,0.08848940488892962,-0.06922084857756716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.621405651764134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-3.848402112101076,-1.471755393738234,-0.1667191622487096,0.09971112031473489,0.15208683480531923,0.030764786057222878,-0.02969676393185803,0.10546647818082074,0.033620403340070264,-0.049783876581987435,-0.054374729866649,0.1062159848260465,0.3389959629078625,-0.1859583745924306,-0.03726904384606904,-0.1737072050231105,0.27563136981590364,-0.06125638323283027,-0.2238560593561294,0.0510839898110068,-0.0886504735797716,0.1158357212593141,0.21369519841794715,-0.10093795354957537,-0.017313480231462067,0.03372813888764071,0.1490670964263396,0.16413700835906997,0.11139839180803794,-0.040516190445175244,0.04589205645855554,0.10387156500996862,0.0036035140282632246,0.07529022014616579,0.11938414687832974,0.03856579727402555,0.03762537329455036,0.020401479135071003,0.03360490800370472,0.06340169296815047,0.025770381731355547,-0.04195172585278761,-0.03141616448111478,-0.003202391671836378,-0.05731910956139585,-0.10154558961800114,0.037734272506788825,0.06381435944563377,-0.08623485333696955,0.005386776138097116,-0.06037529906134829,0.00814274216210635,0.007297392887734192,0.015554865314012524,-0.019959685792731427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.575052927597381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-3.974482938883865,-1.3345779596769205,0.009514304699345543,0.09310271135584468,0.07177954643323414,0.07132477694978401,-0.05096892801473707,0.049388873882747195,0.016942294175905773,-0.04516023026814957,-0.25175459693329133,-0.045703100052102,0.28418680162069715,-0.07606626799247691,-0.05187272280334982,-0.047037626368810065,0.007187430217187862,0.0007605248681327169,-0.15118554573236165,-0.11653546019088236,-0.10525975216094959,0.05620430182614058,0.010514899689306762,-0.13133963862222608,0.05668841292815516,-0.05887529322454125,-0.08121075380022813,0.028557945794192085,0.023416205484185486,-0.04644755800989544,-0.10997491916215232,-0.0806438231615454,0.10016189087967607,0.06789447662848257,0.021584962948539708,-0.020644157194279342,-0.02613391967383465,0.08158844745685756,0.11958116518505187,0.07768931384865974,-0.01871182454427216,-0.00966419707855888,-0.03346474054877978,-0.037495731756410106,0.0415474837581566,-0.05235887609305852,-0.05470990097875188,-0.002223043496099456,0.03547437960738141,-0.006434308707816785,-0.1227281183509907,0.022507756254298763,0.01852597459284149,0.015598728380008881,0.04168465423657334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.392745258631441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-4.057771283673437,-1.0919116356669356,-0.03581346798540742,0.119014001515733,-0.10185661375098047,0.16312242113360387,0.23051362444408494,0.08224175424406764,0.01440843807359985,0.03454036401175525,-0.46338620830464644,0.05499764590611877,0.4049460202989468,-0.27788249536658033,0.09492753452753062,0.10320168335304818,0.18021204266111346,-0.10121040023789375,-0.1813887140714677,-0.049154542359754874,0.03690312616479755,0.08126867174789112,0.10246561657772305,0.06798570336749711,-0.05959984225185507,-0.024449602949158072,0.0444314618770037,0.05005846385153906,0.0633704478267356,0.0032905354823625057,0.13545532063690455,0.08029253699551754,-0.0838981146438592,-0.009931735534684483,-0.06321571831761792,-0.019870960811456874,0.09410785228322756,-0.010580751410890602,-0.10414912885235665,-0.11345916368582436,0.011226886518554352,0.045285733845809126,-0.07435488959215539,-0.012829259842849305,0.027270905840009765,0.043582761482261125,0.010294885698278987,-0.0647304093000138,0.0376179462770915,-0.006460897646684213,-0.037861770490326685,0.006954866775357811,-0.0031938834269935844,0.04565066221189123,-0.05814221671717553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.596659732783579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-4.15444760839667,-0.9491333981192412,0.10250502610879457,0.1868103300285542,-0.025102670205152177,0.12720879390928588,0.2775267163725217,0.04446552008297015,-0.13129741497574293,0.16097417768502237,-0.5143618309116627,-0.11733819770331012,0.43176484500936824,-0.2399902370714218,0.036086076890210796,0.12745401942282936,0.10228242586233333,0.01723213041001659,-0.20401511241801415,-0.07204854219805291,0.03329391444152078,0.056850966239550854,0.15389246690999372,0.09650620321634501,0.08743008936716706,-0.10484983587745395,0.0405187439544908,-0.12930022130666607,-0.05539999630202354,-0.0026967882201850367,0.012192550833434944,0.14770484432550576,-0.038240901411899925,0.015997152269482232,0.016224085977833543,0.010082737307313436,0.11736658653749782,-0.025211188007895773,-0.012074907491043263,-0.006556480747089131,0.07782504896633559,0.00010621629358398738,-0.027904719910493522,-0.069448003477581,0.046092279548599804,-0.0025680850217757174,0.02373812566794506,-0.03390895175023487,0.05426413810565736,-0.01715069655776101,0.02547415502237197,-0.04043656568329473,0.004842885549577698,-0.01507207305496419,-0.032555457602727274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-3.50937377004105,-1.3844941891961158,-0.36417833957632556,-0.6156870778685378,0.5743295850075196,0.03822035535387098,0.3837445997363253,0.0733703321189639,0.12739668311719332,0.03602668301938895,0.6059043332337543,-0.3870537524607896,-0.18622012025501938,0.14445502756170514,-0.3634994899010111,0.0845695404777207,-0.2826094652986009,-0.2908582454727643,0.09469917452476545,0.19983103460870008,-0.021345787967945958,-0.14842086525486958,-0.3036098620884713,-0.030429826285529486,-0.19340292520438118,-0.048083213648671505,0.5827748192250323,0.07668236705129981,0.05746976271164259,-0.4502247075383311,-0.2706381312870425,0.0917329823350305,0.08998398974438632,0.0768820271643129,-0.0028891281946121883,0.07942007656601317,-0.23808964135561841,0.007691716291780302,0.011159597160151346,-0.04778627663289333,-0.14976910137516372,-0.06312316215940551,-0.2253955021787707,-0.3752276351574728,-0.07530140773880138,0.1782865321019974,-0.24622952257472377,0.03331681363854251,-0.05681545484053924,0.09507980863067092,-0.03528739913042625,0.08178933676418056,0.042361829326944364,0.11615699663125495,-0.13210352044146753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.080867896690782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,-4.018919377818276,-1.229058433540861,-0.009206115719044757,0.058151438293657744,0.034287981699418296,0.017839419750932638,-0.015880691832856706,0.13371329522444697,-0.12710056044154208,0.007223974563619951,-0.2830501082975558,-0.10238959953318702,0.28698177169995753,-0.07503657947424798,-0.11523459284113766,0.012305456594455458,0.0909467106468546,0.0455557953350369,-0.15792707888787372,0.009080382153631609,-0.010539902982062215,0.105311256676881,-0.027795642544031378,-0.17075030192320373,0.11566588996438444,-0.06033848867265601,0.07593417722317901,0.05058346086880729,-0.027423672751391372,-0.1060014496042056,-0.050267779077524256,-0.10034089150847743,-0.014756245489248124,-0.11463825002902375,-0.07313261991859062,-0.11530499056119325,-0.038911758490697536,-0.006582569168275037,0.04783391945603126,0.030408481401944153,0.056529924455597895,-0.06818424664628447,0.04288338835284941,0.023603957412836964,0.06839665267768624,-0.024804869116215544,0.06242263408030491,-0.06049530443967585,-0.050515508036639546,0.03114994430786237,0.09498447039914909,0.02394890115879989,0.06255301840871784,-0.05310983189121293,-0.0030823743680804924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.308985993422082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
